2000-03-17, 251.50,  252.50,    138713.0, 12153.0,  6127.0,        0,    153.0,    51.,   6331
2000-03-18, 251.50,  253.01,    145419.0,  6706.0,  3381.0,        0,    155.0,    82.,   3618
2000-03-19, 251.50,  253.16,    147472.0,  2053.0,  1035.0,        0,    155.0,    73.,   1263
2000-03-20, 251.50,  253.35,    150073.0,  2601.0,  1311.0,        0,    155.0,    59.,   1525
2000-03-21, 251.50,  253.82,    156507.0,  6434.0,  3244.0,        0,    156.0,    69.,   3469
2000-03-22, 251.50,  253.88,    157328.0,   821.0,   414.0,        0,   1191.0,    98.,   1703
2000-03-23, 251.50,  253.59,    153359.0, -3969.0,       0,  -2001.0,   2692.0,    57.,    748
2000-03-24, 251.50,  253.25,    148704.0, -4655.0,       0,  -2347.0,   2917.0,    96.,    666
2000-03-25, 251.50,  252.88,    143705.0, -4999.0,       0,  -2520.0,   2907.0,    87.,    474
2000-03-26, 251.50,  252.50,    138713.0, -4992.0,       0,  -2517.0,   2897.0,    79.,    459
2000-03-27, 251.50,  252.23,    135166.0, -3547.0,       0,  -1788.0,   2700.0,    73.,    985
2000-03-28, 251.50,  251.90,    130903.0, -4263.0,       0,  -2149.0,   2355.0,    81.,    287
2000-03-29, 251.50,  251.82,    129910.0,  -993.0,       0,   -501.0,   1351.0,    75.,    925
2000-03-30, 251.50,  251.77,    129290.0,  -620.0,       0,   -313.0,    851.0,    53.,    591
2000-03-31, 251.50,  251.69,    128297.0,  -993.0,       0,   -501.0,    851.0,    63.,    413
2000-04-01, 251.50,  251.54,    126436.0, -1861.0,       0,   -938.0,    850.0,    96.,      8
2000-04-02, 251.50,  251.48,    125691.0,  -745.0,       0,   -392.0,    849.0,    81.,    538
2000-04-03, 251.50,  251.46,    125443.0,  -248.0,       0,   -125.0,    424.0,    70.,    369
2000-04-04, 251.50,  251.67,    128049.0,  2606.0,  1314.0,        0,    153.0,    69.,   1536
2000-04-05, 251.50,  251.64,    127677.0,  -372.0,       0,   -188.0,    153.0,    73.,     38
2000-04-06, 251.50,  251.66,    127925.0,   248.0,   125.0,        0,    153.0,    59.,    337
2000-04-07, 251.50,  251.63,    127553.0,  -372.0,       0,   -188.0,    153.0,    79.,     44
2000-04-08, 251.50,  251.86,    130407.0,  2854.0,  1439.0,        0,    153.0,    98.,   1690
2000-04-09, 251.50,  252.02,    132407.0,  2000.0,  1008.0,        0,    153.0,    70.,   1231
2000-04-10, 251.50,  252.11,    133589.0,  1182.0,   596.0,        0,    153.0,    68.,    817
2000-04-11, 251.50,  252.17,    134377.0,   788.0,   397.0,        0,    154.0,    64.,    615
2000-04-12, 251.50,  252.15,    134115.0,  -262.0,       0,   -132.0,    154.0,   109.,    131
2000-04-13, 251.50,  252.30,    136085.0,  1970.0,   993.0,        0,    154.0,    73.,   1220
2000-04-14, 251.50,  252.36,    136874.0,   789.0,   398.0,        0,    574.0,    73.,   1045
2000-04-15, 251.50,  252.44,    137925.0,  1051.0,   530.0,        0,   1029.0,    44.,   1603
2000-04-16, 251.50,  252.63,    140421.0,  2496.0,  1258.0,        0,   1031.0,    96.,   2385
2000-04-17, 251.50,  252.88,    143705.0,  3284.0,  1656.0,        0,   1032.0,    59.,   2747
2000-04-18, 251.50,  253.49,    151990.0,  8285.0,  4177.0,        0,   1036.0,    69.,   5282
2000-04-19, 251.50,  253.62,    153769.0,  1779.0,   897.0,        0,   1813.0,    87.,   2797
2000-04-20, 251.50,  253.34,    149936.0, -3833.0,       0,  -1932.0,   2654.0,    65.,    787
2000-04-21, 251.50,  253.16,    147472.0, -2464.0,       0,  -1242.0,   2648.0,    72.,   1478
2000-04-22, 251.50,  252.82,    142917.0, -4555.0,       0,  -2296.0,   2640.0,    56.,    400
2000-04-23, 251.50,  252.42,    137662.0, -5255.0,       0,  -2649.0,   2631.0,    89.,     71
2000-04-24, 251.50,  252.11,    133589.0, -4073.0,       0,  -2053.0,   2177.0,    66.,    190
2000-04-25, 251.50,  251.83,    130034.0, -3555.0,       0,  -1792.0,   1982.0,    60.,    250
2000-04-26, 251.50,  251.74,    128918.0, -1116.0,       0,   -563.0,   1584.0,    84.,   1105
2000-04-27, 251.50,  251.97,    131772.0,  2854.0,  1439.0,        0,    930.0,    82.,   2451
2000-04-28, 251.50,  252.35,    136742.0,  4970.0,  2506.0,        0,    550.0,    63.,   3119
2000-04-29, 251.50,  252.92,    144231.0,  7489.0,  3776.0,        0,    273.0,    70.,   4119
2000-04-30, 251.50,  253.27,    148978.0,  4747.0,  2393.0,        0,    274.0,    89.,   2756
2000-05-01, 251.50,  253.22,    148294.0,  -684.0,       0,   -345.0,   1255.0,    54.,    964
2000-05-02, 251.50,  253.00,    145282.0, -3012.0,       0,  -1519.0,   2165.0,    70.,    716
2000-05-03, 251.50,  252.72,    141603.0, -3679.0,       0,  -1855.0,   2160.0,   108.,    413
2000-05-04, 251.50,  252.55,    139370.0, -2233.0,       0,  -1126.0,   1522.0,    91.,    487
2000-05-05, 251.50,  252.52,    138976.0,  -394.0,       0,   -199.0,    970.0,    84.,    855
2000-05-06, 251.50,  252.46,    138187.0,  -789.0,       0,   -398.0,    970.0,    93.,    665
2000-05-07, 251.50,  252.39,    137268.0,  -919.0,       0,   -463.0,    970.0,    90.,    597
2000-05-08, 251.50,  252.32,    136348.0,  -920.0,       0,   -464.0,    969.0,    96.,    601
2000-05-09, 251.50,  252.22,    135034.0, -1314.0,       0,   -662.0,    968.0,   101.,    407
2000-05-10, 251.50,  252.19,    134640.0,  -394.0,       0,   -199.0,    968.0,    97.,    866
2000-05-11, 251.50,  252.05,    132801.0, -1839.0,       0,   -927.0,    913.0,   110.,     96
2000-05-12, 251.50,  252.00,    132144.0,  -657.0,       0,   -331.0,    704.0,   116.,    489
2000-05-13, 251.50,  252.03,    132538.0,   394.0,   199.0,        0,    594.0,   125.,    918
2000-05-14, 251.50,  251.88,    130655.0, -1883.0,       0,   -949.0,    594.0,   107.,   -248
2000-05-15, 251.50,  251.81,    129786.0,  -869.0,       0,   -438.0,    594.0,    99.,    255
2000-05-16, 251.50,  251.71,    128545.0, -1241.0,       0,   -626.0,    506.0,   114.,     -6
2000-05-17, 251.50,  251.62,    127429.0, -1116.0,       0,   -563.0,    254.0,    94.,   -215
2000-05-18, 251.50,  251.61,    127304.0,  -125.0,       0,    -63.0,    200.0,   101.,    238
2000-05-19, 251.50,  251.57,    126808.0,  -496.0,       0,   -250.0,    153.0,   122.,     25
2000-05-20, 251.50,  251.56,    126684.0,  -124.0,       0,    -63.0,    153.0,   128.,    218
2000-05-21, 251.50,  251.56,    126684.0,     0.0,     0.0,        0,    153.0,    91.,    244
2000-05-22, 251.50,  251.78,    129414.0,  2730.0,  1376.0,        0,    153.0,    85.,   1614
2000-05-23, 251.50,  251.77,    129290.0,  -124.0,       0,    -63.0,    153.0,    82.,    172
2000-05-24, 251.50,  251.78,    129414.0,   124.0,    63.0,        0,    153.0,   108.,    324
2000-05-25, 251.50,  251.79,    129538.0,   124.0,    63.0,        0,    153.0,   101.,    317
2000-05-26, 251.50,  251.77,    129290.0,  -248.0,       0,   -125.0,    153.0,    99.,    127
2000-05-27, 251.50,  251.80,    129662.0,   372.0,   188.0,        0,    153.0,   102.,    443
2000-05-28, 251.50,  251.82,    129910.0,   248.0,   125.0,        0,    153.0,    88.,    366
2000-05-29, 251.50,  251.99,    132020.0,  2110.0,  1064.0,        0,    153.0,    89.,   1306
2000-05-30, 251.50,  251.98,    131896.0,  -124.0,       0,    -63.0,    153.0,    94.,    184
2000-05-31, 251.50,  251.98,    131896.0,     0.0,     0.0,        0,    153.0,    92.,    245
2000-06-01, 251.50,  251.96,    131648.0,  -248.0,       0,   -125.0,    153.0,   101.,    129
2000-06-02, 251.50,  251.96,    131648.0,     0.0,     0.0,        0,    153.0,   111.,    264
2000-06-03, 251.50,  251.96,    131648.0,     0.0,     0.0,        0,    153.0,   117.,    270
2000-06-04, 251.50,  252.00,    132144.0,   496.0,   250.0,        0,    153.0,    92.,    495
2000-06-05, 251.50,  252.00,    132144.0,     0.0,     0.0,        0,    153.0,    68.,    221
2000-06-06, 251.50,  252.00,    132144.0,     0.0,     0.0,        0,    153.0,    90.,    243
2000-06-07, 251.50,  251.94,    131399.0,  -745.0,       0,   -376.0,    153.0,    77.,   -146
2000-06-08, 251.50,  251.88,    130655.0,  -744.0,       0,   -375.0,    153.0,   108.,   -114
2000-06-09, 251.50,  251.85,    130283.0,  -372.0,       0,   -188.0,    153.0,    90.,     55
2000-06-10, 251.50,  251.81,    129786.0,  -497.0,       0,   -251.0,    153.0,   124.,     26
2000-06-11, 251.50,  251.77,    129290.0,  -496.0,       0,   -250.0,    153.0,   100.,      3
2000-06-12, 251.50,  251.72,    128669.0,  -621.0,       0,   -313.0,    153.0,   122.,    -38
