,Time_Step,FI,Smooth_FI
0,2004-12-30,3.9517283081574424,2.9961878006086713
1,2005-01-29,2.3727360795669696,2.9961878006086713
2,2005-02-28,2.6640990141016023,2.9961878006086713
3,2005-03-30,1.9446561687593302,2.2632191978504
4,2005-04-29,2.4673613968335264,2.2632191978504
5,2005-05-29,2.377640027958343,2.2632191978504
6,2005-06-28,2.7898801715842607,4.161991818001501
7,2005-07-28,4.713041173076079,4.161991818001501
8,2005-08-27,4.983054109344164,4.161991818001501
9,2005-09-26,4.262306739429449,3.1726919547659773
10,2005-10-26,2.822570165033332,3.1726919547659773
11,2005-11-25,2.433198959835151,3.1726919547659773
12,2005-12-25,2.5065035198083767,3.004262891629742
13,2006-01-24,2.427689769373535,3.004262891629742
14,2006-02-23,4.078595385707313,3.004262891629742
15,2006-03-25,4.432039321402798,3.9718477056933135
16,2006-04-24,3.915192454438735,3.9718477056933135
17,2006-05-24,3.5683113412384073,3.9718477056933135
18,2006-06-23,4.675710774418106,4.504678416106344
19,2006-07-23,4.728349536760955,4.504678416106344
20,2006-08-22,4.10997493713997,4.504678416106344
21,2006-09-21,2.8464072205514777,2.609414630251519
22,2006-10-21,2.5178441939390264,2.609414630251519
23,2006-11-20,2.4639924762640537,2.609414630251519
24,2006-12-20,2.4639924762640537,3.677068712835409
25,2007-01-19,3.120050328036086,3.677068712835409
26,2007-02-18,5.447163334206088,3.677068712835409
27,2007-03-20,5.865603689392705,5.413864255621996
28,2007-04-19,4.833350748847071,5.413864255621996
29,2007-05-19,5.5426383286262135,5.413864255621996
30,2007-06-18,4.751724622895721,5.430473981042724
31,2007-07-18,5.786165744016329,5.430473981042724
32,2007-08-17,5.7535315762161225,5.430473981042724
33,2007-09-16,5.055009883630643,4.737795542665796
34,2007-10-16,4.625636149693135,4.737795542665796
35,2007-11-15,4.532740594673609,4.737795542665796
36,2007-12-15,4.514034787582075,4.82678156584389
37,2008-01-14,4.631018218733186,4.82678156584389
38,2008-02-13,5.335291691216408,4.82678156584389
39,2008-03-14,3.116141874021815,2.6326522795355043
40,2008-04-13,2.3705790367404806,2.6326522795355043
41,2008-05-13,2.4112359278442166,2.6326522795355043
42,2008-06-12,2.60511052603013,3.4580039686145
43,2008-07-12,3.4719895100273006,3.4580039686145
44,2008-08-11,4.296911869786069,3.4580039686145
45,2008-09-10,5.148809889870846,4.911842179447093
46,2008-10-10,5.015312739848912,4.911842179447093
