,Time_Step,FI,Smooth_FI
0,2003-12-31,2.3572655899081663,1.9596813784566223
1,2004-02-29,1.562097167005078,1.9596813784566223
2,2004-04-30,1.7238576250846045,1.6429773960448413
3,2004-06-30,1.577057589888028,1.6504576074863162
4,2004-08-31,4.876294853144699,3.2266762215163634
5,2004-10-31,2.4505112788468164,3.6634030659957575
6,2004-12-31,3.171572875253809,2.8110420770503124
7,2005-02-28,4.228763833671739,3.7001683544627735
8,2005-04-30,3.0239322565748257,3.6263480451232812
9,2005-06-30,2.1719876782219165,2.5979599673983707
10,2005-08-31,3.108610025769887,2.6402988519959028
11,2005-10-31,2.558481559887751,2.8335457928288186
12,2005-12-31,4.0559468112669315,3.3072141855773385
13,2006-02-28,3.171572875253809,3.613759843260368
14,2006-04-30,2.0576057613860432,2.6145893183199256
15,2006-06-30,2.4365871325286714,2.2470964469573573
16,2006-08-31,2.7091749532417784,2.572881042885225
17,2006-10-31,2.1719876782219165,2.4405813157318477
18,2006-12-31,1.7482046846275439,1.9600961814247313
19,2007-02-28,2.3431457505076234,2.0456752175675845
20,2007-04-30,2.0478645131496567,2.1955051318286394
21,2007-06-30,2.6666666666666634,2.3572655899081596
22,2007-08-31,5.018576030000291,3.842621348333477
23,2007-10-31,2.708497377870821,3.863536703935555
24,2007-12-31,3.8725685802952516,3.2905329790830358
25,2008-02-29,2.4365871325286714,3.1545778564119615
26,2008-04-30,2.5092880150001453,2.472937573764412
27,2008-06-30,2.7725985791492773,2.6409432970747133
28,2008-08-31,3.6808608902539435,3.226729734701607
29,2008-10-31,2.4246125995305974,3.0527367448922718
30,2008-12-31,1.8692317181955787,2.1469221588630916
31,2009-02-28,2.857804298299036,2.363518008247304
32,2009-04-30,2.742433655084881,2.800118976691955
33,2009-06-30,3.0239322565748257,2.8831829558298523
34,2009-08-31,3.615672518305685,3.319802387440255
35,2009-10-31,2.742433655084881,3.1790530866952835
36,2009-12-31,1.6852426966669436,2.213838175875914
37,2010-02-28,4.535898384862251,3.1105705407645985
38,2010-04-30,4.876294853144699,4.706096619003475
39,2010-06-30,4.0559468112669315,4.466120832205817
40,2010-08-31,2.8483955931249643,3.4521712021959488
41,2010-10-31,2.8483955931249643,2.8483955931249625
42,2010-12-31,3.8725685802952516,3.360482086710107
43,2011-02-28,3.171572875253809,3.5220707277745333
44,2011-04-30,2.7091749532417784,2.9403739142478003
45,2011-06-30,2.8483955931249643,2.7787852731833738
46,2011-08-31,3.804980840077367,3.3266882166011698
47,2011-10-31,2.708497377870821,3.2567391089741022
48,2011-12-31,3.9267647158650947,3.317631046867959
49,2012-02-29,2.857804298299036,3.392284507082067
50,2012-04-30,1.927299117528527,2.392551707913782
51,2012-06-30,3.171572875253809,2.5494359963911677
52,2012-08-31,5.788916806429723,4.480244840841763
53,2012-10-31,3.3119563748406513,4.5504365906351865
54,2012-12-31,3.960023417708213,3.635989896274438
55,2013-02-28,3.171572875253809,3.565798146481015
56,2013-04-30,2.4365871325286714,2.8040800038912437
57,2013-06-30,2.4505112788468164,2.443549205687745
58,2013-08-31,4.0559468112669315,3.2532290450568695
59,2013-10-31,2.8483955931249643,3.4521712021959416
60,2013-12-31,2.451684607339608,2.650040100232289
61,2014-02-28,2.1143819168358693,2.2830332620877414
62,2014-04-30,1.9024904200386834,2.008436168437271
63,2014-06-30,1.562097167005078,1.732293793521876
64,2014-08-31,2.1143819168358693,1.8382395419204727
65,2014-10-31,2.8483955931249643,2.481388754980415
66,2014-12-31,4.228763833671739,3.5385797133983488
67,2015-02-28,4.228763833671739,4.228763833671735
68,2015-04-30,2.6666666666666634,3.447715250169196
69,2015-06-30,4.228763833671739,3.447715250169196
70,2015-08-31,4.000000000000001,4.1143819168358675
71,2015-10-31,4.228763833671739,4.1143819168358675
72,2015-12-31,3.171572875253809,3.7001683544627753
73,2016-02-29,4.666666666666673,3.9191197709602505
74,2016-04-30,3.960023417708213,4.31334504218745
75,2016-06-30,2.8665536049082965,3.4132885113082523
76,2016-08-31,2.3572655899081663,2.6119095974082285
77,2016-10-31,2.263310564149143,2.310288077028659
78,2016-12-31,3.1235823316501934,2.6934464478996745
79,2017-02-28,2.4505112788468164,2.787046805248508
80,2017-04-30,2.4365871325286714,2.443549205687745
81,2017-06-30,2.8483955931249643,2.642491362826817
82,2017-08-31,2.4246125995305974,2.6365040963277835
83,2017-10-31,1.9193627569132443,2.1719876782219245
84,2017-12-31,3.0239322565748257,2.471647506744034
85,2018-02-28,2.6258285695101837,2.824880413042507
86,2018-04-30,1.8049808400773744,2.2154047047937695
87,2018-06-30,2.4505112788468164,2.1277460594620834
