,Time_Step,FI,Smooth_FI
0,2007-12-31,4.1842431943322245,4.230226899371759
1,2008-02-29,2.7947893438682794,4.230226899371759
2,2008-04-30,4.278590470145901,4.230226899371759
3,2008-06-30,5.663284589140631,4.220377281135304
4,2008-08-31,4.144844721386406,4.1963738370955666
5,2008-10-31,2.6987755677093275,3.8569805885588653
6,2008-12-31,2.9210174759990974,3.4557111578224493
7,2009-02-28,4.058206866194968,3.543004131592266
8,2009-04-30,4.494016616465671,4.10072900628259
9,2009-06-30,4.9296750664706215,4.206672791767775
10,2009-08-31,3.3447926179398406,3.9149141731864923
11,2009-10-31,2.89117239186984,3.8449546945864803
12,2009-12-31,4.214178702065624,3.914095031028367
13,2010-02-28,5.206236412238169,4.3217494989228395
14,2010-04-30,4.975410489517729,5.042185108169059
15,2010-06-30,5.77291482885471,4.911686844180457
16,2010-08-31,3.692185646111211,4.322226639402155
17,2010-10-31,2.8483955931249643,3.9012504003898965
18,2010-12-31,3.2915055334686953,3.3726739332168307
19,2011-02-28,3.658608960162458,3.3501642707318275
20,2011-04-30,3.6021469961712005,3.857139085736762
21,2011-06-30,4.876294853144699,3.7789038661208636
22,2011-08-31,2.978564655005107,3.613797330311108
23,2011-10-31,2.9981828169234364,3.4524941562470133
24,2011-12-31,2.956934299914825,3.5597066055000717
25,2012-02-29,5.305144650156937,3.5485379545160356
26,2012-04-30,2.9338900510689614,3.547421052381175
27,2012-06-30,2.9937152083839838,3.429335042517046
28,2012-08-31,2.484590260458304,2.727993448401591
29,2012-10-31,2.4997782736951195,2.615668500748928
30,2012-12-31,2.484590260458304,2.6023286345855823
31,2013-02-28,2.9403557437306,3.03837202788894
32,2013-04-30,4.228763833671739,3.449638639811763
33,2013-06-30,4.144844721386406,3.5606980782255278
34,2013-08-31,2.928828014113373,3.56268384178793
35,2013-10-31,2.948298797980221,3.309729141514687
36,2013-12-31,3.216945032578775,3.225887939854939
37,2014-02-28,3.809479914747423,3.3594128059782733
38,2014-04-30,3.4629274786067104,3.4710008921675666
39,2014-06-30,3.394651142737396,3.6667646340228757
40,2014-08-31,3.9999999999999996,3.5646991289297745
41,2014-10-31,3.401217894375009,3.272179999464072
42,2014-12-31,2.292850960743885,2.9622680472994816
43,2015-02-28,2.155003334079033,2.4458766411096775
44,2015-04-30,1.9344343752407835,2.1999554915883266
45,2015-06-30,2.4175332962896054,2.275203407015674
46,2015-08-31,2.5938426224532787,2.7425284818330695
47,2015-10-31,4.024303633348613,3.034716338362692
48,2015-12-31,3.1031858013592633,2.910623830568028
49,2016-02-29,1.9211632651109554,2.9751469030390254
50,2016-04-30,2.8519349123372786,2.411964319756393
51,2016-06-30,1.7715733002180798,2.477108424037546
52,2016-08-31,3.3637622184838905,2.819349494353503
53,2016-10-31,3.290127546374782,2.863534793079964
54,2016-12-31,3.028676107243121,3.261582022646415
55,2017-02-28,3.3637622184838905,3.2807444628990368
56,2017-04-30,3.4404119794943586,3.271627921117876
57,2017-06-30,3.2536613792501403,3.100245331934005
58,2017-08-31,2.3431457505076234,3.2651887070031265
59,2017-10-31,4.0235357187603595,3.3687330056967326
60,2017-12-31,3.85458917426881,3.135910563333269
61,2018-02-28,2.322371609796276,3.1308726198878105
62,2018-04-30,2.322993976725803,2.9161709724872793
63,2018-06-30,3.1647291291582405,2.9161709724872793
