,index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
0,1,1,1.0,3.3133199999999996,53.178223790674,17911.0257935946,25305.1028996243,5.318018669339571,36.577985815877206,18074.7734610045,21624.491241563202,3865.10776442906,5796.96125673381,-4.418524026845169,-2.74625974717592
1,2,2,0.9985,3.3133199999999996,53.0368126048444,21047.9233948874,25305.1028996245,17.4955502342783,36.577985815877106,19865.593414383202,21624.4912415633,4041.89711572711,5796.9612567338,-3.82718743964124,-2.74625974717592
2,3,3,0.997,3.32674,49.772177564969205,24184.8209961802,25305.1028996245,29.673081799217,36.577985815877106,21656.413367762,21624.4912415633,4218.68646702516,5796.9612567338,-3.2358508524373,-2.74625974717592
3,4,4,0.9955,3.3393300000000004,51.93113506063089,27334.434535044504,25305.1028996245,41.227053969745704,36.577985815877106,23684.8572930954,21624.4912415633,4373.68949864331,5796.9612567338,-2.69613975298356,-2.74625974717592
4,5,5,0.9940000000000001,3.3527199999999997,84.2204969594945,30484.048073908798,25305.1028996245,52.7810261402744,36.577985815877106,25713.3012184287,21624.4912415633,4528.69253026147,5796.9612567338,-2.15642865352981,-2.74625974717592
5,6,6,0.9925,3.36593,54.3621012652672,33664.053205119,25305.1028996245,63.7845701454191,36.577985815877106,27889.6757205089,21624.4912415633,4653.14523274387,5796.9612567338,-1.6673679824026901,-2.74625974717592
6,7,7,0.991,3.37886,81.79612437032341,36844.058336329304,25305.1028996245,74.78811415056391,36.577985815877106,30066.050222589103,21624.4912415633,4777.59793522628,5796.9612567338,-1.1783073112755602,-2.74625974717592
7,8,8,0.9895,3.3915,87.3464671974552,39832.3485962625,25305.1028996245,85.6750307158802,36.577985815877106,32249.0546838888,21624.4912415633,4889.94189222288,5796.9612567338,-0.705331418521685,-2.74625974717592
8,9,9,0.988,3.40385,77.1679024050707,42820.6388561957,25305.1028996245,96.5619472811966,36.577985815877106,34432.059145188396,21624.4912415633,5002.28584921948,5796.9612567338,-0.232355525767805,-2.74625974717592
9,10,10,0.9865,3.4159599999999997,48.8723806567366,44086.9280930579,25305.1028996245,103.399325548985,36.577985815877106,36690.1243870504,21624.4912415633,5050.92621773486,5796.9612567338,0.0296290067580346,-2.74625974717592
10,11,11,0.985,3.4287400000000003,52.0960305159045,45353.217329920095,25305.1028996245,110.23670381677401,36.577985815877106,38948.189628912405,21624.4912415633,5099.56658625025,5796.9612567338,0.29161353928387396,-2.74625974717592
11,12,12,0.9835,3.44155,155.94715227453997,44337.0159965678,25305.1028996245,108.08832990526699,36.577985815877106,39465.4155611573,21624.4912415633,5007.1941031967,5796.9612567338,0.13270486658955197,-2.74625974717592
12,13,1,0.982,3.45415,166.511105221436,43320.8146632154,25305.1028996245,105.93995599376,36.577985815877106,39982.6414934021,21624.4912415633,4914.82162014315,5796.9612567338,-0.02620380610477,-2.74625974717592
13,14,2,0.9805,3.46694,282.53312444905,41421.2581028417,25305.1028996245,100.06504274684299,36.577985815877106,38806.928973345,21624.4912415633,4849.123565949079,5796.9612567338,-0.306925424592981,-2.74625974717592
14,15,3,0.9790000000000001,3.4801900000000003,151.190144378957,39521.7015424679,25305.1028996245,94.19012949992691,36.577985815877106,37631.216453288,21624.4912415633,4783.42551175501,5796.9612567338,-0.587647043081192,-2.74625974717592
15,16,4,0.9775,3.4933,52.0407557600547,36699.82803533,25305.1028996245,86.7351293044795,36.577985815877106,35096.8961648997,21624.4912415633,4808.48608246995,5796.9612567338,-0.8611029363263829,-2.74625974717592
