,index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted,stage1,stage2,stage3
26,27,3,1,3.6392599999999997,195.44926767887,47985.3595950658,40009.6947917794,103.517330198468,72.2340366580798,43821.7072985363,33419.1929057358,5313.404635662921,5912.83225293437,-0.0795713416023018,-1.2496570476348001,False,False,False
27,28,4,1,3.6522699999999997,170.88428788334699,44791.035519542595,40009.6947917794,100.39691441729401,72.2340366580798,40772.6808411795,33419.1929057358,5292.63361534542,5912.83225293437,-0.198573014922855,-1.2496570476348001,False,False,False
28,29,5,1,3.6655900000000003,80.3852025726635,41596.7114440193,40009.6947917794,97.2764986361192,72.2340366580798,37723.6543838227,33419.1929057358,5271.862595027929,5912.83225293437,-0.317574688243408,-1.2496570476348001,False,False,False
29,30,6,1,3.6783699999999997,58.138835707419794,39840.676449397004,40009.6947917794,94.6327056697245,72.2340366580798,35817.3368397406,33419.1929057358,5295.11934368521,5912.83225293437,-0.400171822161508,-1.2496570476348001,True,False,False
30,31,7,1,3.69161,52.299153651320296,38084.6414547746,40009.6947917794,91.9889127033297,72.2340366580798,33911.0192956585,33419.1929057358,5318.37609234248,5912.83225293437,-0.482768956079609,-1.2496570476348001,True,False,False
31,32,8,1,3.7044,29.614874126848502,36526.5630916454,40009.6947917794,89.67437309133591,72.2340366580798,32271.453500890802,33419.1929057358,5358.44409455743,5912.83225293437,-0.5529848405385389,-1.2496570476348001,True,True,False
32,33,9,1,3.71729,27.8845090774908,34968.4847285161,40009.6947917794,87.3598334793421,72.2340366580798,30631.887706123198,33419.1929057358,5398.51209677238,5912.83225293437,-0.6232007249974689,-1.2496570476348001,True,True,False
33,34,10,1,3.73045,16.5822378245151,34003.144155621296,40009.6947917794,84.2557624502579,72.2340366580798,29799.2929658325,33419.1929057358,5463.09052882495,5912.83225293437,-0.742672794831101,-1.2496570476348001,True,True,True
34,35,11,1,3.74329,47.729189436860295,33037.8035827266,40009.6947917794,81.15169142117371,72.2340366580798,28966.6982255418,33419.1929057358,5527.66896087751,5912.83225293437,-0.862144864664733,-1.2496570476348001,False,False,False
35,36,12,1,3.75624,48.086716477477296,32891.6143300205,40009.6947917794,77.98041902971721,72.2340366580798,28736.375899027997,33419.1929057358,5577.92332938115,5912.83225293437,-1.00762045950758,-1.2496570476348001,False,False,False
36,37,1,1,3.76914,187.718096906753,32745.425077314503,40009.6947917794,74.8091466382608,72.2340366580798,28506.0535725142,33419.1929057358,5628.17769788479,5912.83225293437,-1.1530960543504198,-1.2496570476348001,False,False,False
37,38,2,1,3.7827900000000003,178.755734938281,33431.7043284302,40009.6947917794,72.35012417023209,72.2340366580798,28967.3375281532,33419.1929057358,5628.08169261481,5912.83225293437,-1.27071068976149,-1.2496570476348001,False,False,False
38,39,3,1,3.79609,193.896462234155,34117.983579546,40009.6947917794,69.8911017022035,72.2340366580798,29428.6214837921,33419.1929057358,5627.985687344821,5912.83225293437,-1.38832532517255,-1.2496570476348001,False,False,False
39,40,4,1,3.80931,60.502323659119206,36030.9564797792,40009.6947917794,69.0578496964773,72.2340366580798,31048.195102409598,33419.1929057358,5580.99191167218,5912.83225293437,-1.42029548031126,-1.2496570476348001,True,False,False
40,41,5,1,3.82277,31.2428387811417,37943.9293800123,40009.6947917794,68.2245976907512,72.2340366580798,32667.7687210272,33419.1929057358,5533.99813599954,5912.83225293437,-1.4522656354499701,-1.2496570476348001,True,True,True
41,42,6,1,3.83629,11.131143339509899,39645.1892445738,40009.6947917794,68.19277372746821,72.2340366580798,34244.586485717,33419.1929057358,5505.951812783101,5912.83225293437,-1.4368405351958897,-1.2496570476348001,True,True,True
42,43,7,1,3.8488300000000004,12.7012906777238,41346.4491091352,40009.6947917794,68.1609497641852,72.2340366580798,35821.4042504068,33419.1929057358,5477.90548956666,5912.83225293437,-1.42141543494181,-1.2496570476348001,True,True,True
43,44,8,1,3.8613699999999995,13.7948887451439,42515.6095372761,40009.6947917794,69.38251179462729,72.2340366580798,36606.8889028642,33419.1929057358,5512.238704809971,5912.83225293437,-1.36175402778544,-1.2496570476348001,True,True,True
44,45,9,1,3.8744199999999998,-6.574769823584259,43684.769965417,40009.6947917794,70.6040738250695,72.2340366580798,37392.3735553216,33419.1929057358,5546.57192005328,5912.83225293437,-1.3020926206290602,-1.2496570476348001,True,True,True
45,46,10,1,3.8877599999999997,51.3308127850386,45316.8446580215,40009.6947917794,73.9163196548418,72.2340366580798,38426.9649087651,33419.1929057358,5663.4957771999,5912.83225293437,-1.17218556443529,-1.2496570476348001,False,False,False
46,47,11,1,3.90131,79.8567850935143,46948.919350626,40009.6947917794,77.2285654846141,72.2340366580798,39461.5562622086,33419.1929057358,5780.419634346529,5912.83225293437,-1.04227850824151,-1.2496570476348001,False,False,False
47,48,12,1,3.91466,49.00071566985379,48573.979095059694,40009.6947917794,81.71556791757101,72.2340366580798,40809.8862841083,33419.1929057358,5897.19454791301,5912.83225293437,-0.86906799149472,-1.2496570476348001,False,False,False
48,49,1,1,3.92739,182.78752027546298,50199.0388394933,40009.6947917794,86.20257035052789,72.2340366580798,42158.216306008,33419.1929057358,6013.96946147949,5912.83225293437,-0.695857474747929,-1.2496570476348001,False,False,False
49,50,2,1,3.9402800000000004,170.381533697787,49797.6960139457,40009.6947917794,89.93538565554822,72.2340366580798,41947.5886759571,33419.1929057358,6089.2563458718005,5912.83225293437,-0.546038128804523,-1.2496570476348001,False,False,False
50,51,3,1,3.95307,202.47799298216998,49396.3531883981,40009.6947917794,93.66820096056841,72.2340366580798,41736.9610459062,33419.1929057358,6164.54323026411,5912.83225293437,-0.396218782861117,-1.2496570476348001,False,False,False
51,52,4,1,3.96562,75.2606031369007,46881.1875810956,40009.6947917794,94.8486027991392,72.2340366580798,39872.0843670044,33419.1929057358,6183.97582407851,5912.83225293437,-0.335740896606979,-1.2496570476348001,True,False,False
52,53,5,1,3.97839,74.93179381815041,44366.021973792995,40009.6947917794,96.02900463771,72.2340366580798,38007.2076881026,33419.1929057358,6203.40841789291,5912.83225293437,-0.27526301035284,-1.2496570476348001,True,False,False
53,54,6,1,3.9910900000000002,76.31111991110129,42234.024385703,40009.6947917794,93.7720918693169,72.2340366580798,36668.1365258249,33419.1929057358,6197.64420874604,5912.83225293437,-0.33473144600724797,-1.2496570476348001,False,False,False
54,55,7,1,4.00365,78.9204695484465,40102.026797613,40009.6947917794,91.5151791009237,72.2340366580798,35329.0653635471,33419.1929057358,6191.87999959916,5912.83225293437,-0.39419988166165704,-1.2496570476348001,False,False,False
55,56,8,1,4.01655,79.1552418484086,38278.716863034904,40009.6947917794,85.7811013930483,72.2340366580798,34279.6037227917,33419.1929057358,6154.44315594213,5912.83225293437,-0.583684754259246,-1.2496570476348001,False,False,False
56,57,9,1,4.02958,55.7817361258543,36455.4069284569,40009.6947917794,80.04702368517292,72.2340366580798,33230.142082036204,33419.1929057358,6117.006312285091,5912.83225293437,-0.7731696268568341,-1.2496570476348001,False,False,False
57,58,10,1,4.042330000000001,46.428883672865496,34408.6091306671,40009.6947917794,73.001082460473,72.2340366580798,31398.8016607466,33419.1929057358,6076.81033119901,5912.83225293437,-1.03883486762215,-1.2496570476348001,False,False,False
58,59,11,1,4.0553099999999995,41.5167052139434,32361.8113328772,40009.6947917794,65.95514123577311,72.2340366580798,29567.461239456898,33419.1929057358,6036.614350112939,5912.83225293437,-1.3045001083874699,-1.2496570476348001,False,False,False
59,60,12,1,4.06816,60.14035762398971,30434.06288047,40009.6947917794,58.013277128999604,72.2340366580798,27920.120391698598,33419.1929057358,5999.60492123321,5912.83225293437,-1.64852766556743,-1.2496570476348001,False,False,False
60,61,1,1,4.0808800000000005,105.732132088034,28506.314428062797,40009.6947917794,50.0714130222261,72.2340366580798,26272.779543940298,33419.1929057358,5962.59549235349,5912.83225293437,-1.9925552227473797,-1.2496570476348001,False,False,False
61,62,2,1,4.09403,91.1683931686402,28014.8341996935,40009.6947917794,42.1840985771958,72.2340366580798,25569.6297248297,33419.1929057358,5951.16502945486,5912.83225293437,-2.36493956829593,-1.2496570476348001,False,False,False
62,63,3,1,4.10693,49.8871084230285,27523.3539713242,40009.6947917794,34.296784132165605,72.2340366580798,24866.479905719,33419.1929057358,5939.734566556229,5912.83225293437,-2.7373239138444703,-1.2496570476348001,True,False,False
63,64,4,1,4.12005,45.077101625102394,28799.8273047509,40009.6947917794,30.574061827442797,72.2340366580798,25066.393817260498,33419.1929057358,5923.9153705525205,5912.83225293437,-2.9274406954988996,-1.2496570476348001,True,True,False
64,65,5,1,4.13291,25.0023263361726,30076.3006381776,40009.6947917794,26.851339522720103,72.2340366580798,25266.307728801898,33419.1929057358,5908.0961745488,5912.83225293437,-3.11755747715333,-1.2496570476348001,True,True,True
65,66,6,1,4.14546,4.682020710416579,30553.7485690509,40009.6947917794,26.493061966541802,72.2340366580798,25201.7497746548,33419.1929057358,5906.30530735626,5912.83225293437,-3.14069965718969,-1.2496570476348001,True,True,True
66,67,7,1,4.1582099999999995,-21.3277181347475,31031.196499924303,40009.6947917794,26.134784410363498,72.2340366580798,25137.191820507596,33419.1929057358,5904.51444016371,5912.83225293437,-3.16384183722606,-1.2496570476348001,True,True,True
67,68,8,1,4.17148,-37.010961013041396,31434.585900990296,40009.6947917794,27.596890287352,72.2340366580798,25062.9127318625,33419.1929057358,5891.8756140225705,5912.83225293437,-3.09981430347694,-1.2496570476348001,True,True,True
68,69,9,1,4.184480000000001,-57.9471872133045,31837.9753020563,40009.6947917794,29.058996164340503,72.2340366580798,24988.633643217403,33419.1929057358,5879.236787881429,5912.83225293437,-3.03578676972781,-1.2496570476348001,True,True,True
69,70,10,1,4.1976,49.263626528944904,33242.229265102,40009.6947917794,33.1959757053692,72.2340366580798,25842.7837184088,33419.1929057358,5864.9028858557895,5912.83225293437,-2.85987904813771,-1.2496570476348001,False,False,False
70,71,11,1,4.2106900000000005,47.140229307335304,34646.4832281477,40009.6947917794,37.3329552463979,72.2340366580798,26696.9337936003,33419.1929057358,5850.56898383016,5912.83225293437,-2.68397132654761,-1.2496570476348001,False,False,False
71,72,12,1,4.2233,51.8877589480982,37151.8676361183,40009.6947917794,43.197153725668,72.2340366580798,28873.1868459121,33419.1929057358,5819.5560435057705,5912.83225293437,-2.42501884444351,-1.2496570476348001,False,False,False
72,73,1,1,4.2361,48.9083565678809,39657.2520440889,40009.6947917794,49.061352204938096,72.2340366580798,31049.4398982239,33419.1929057358,5788.54310318138,5912.83225293437,-2.16606636233941,-1.2496570476348001,False,False,False
73,74,2,1,4.24887,50.149706346151,43682.9594137521,40009.6947917794,55.3670945036161,72.2340366580798,35183.3003125272,33419.1929057358,5726.5545447813,5912.83225293437,-1.87895759617406,-1.2496570476348001,False,False,False
74,75,3,1,4.2621,144.78186184485702,47708.666783415305,40009.6947917794,61.672836802294,72.2340366580798,39317.1607268306,33419.1929057358,5664.565986381221,5912.83225293437,-1.59184883000872,-1.2496570476348001,False,False,False
75,76,4,1,4.27464,128.838104617824,50146.421907077696,40009.6947917794,66.1400856260081,72.2340366580798,42286.9243851816,33419.1929057358,5617.5379999448905,5912.83225293437,-1.3906544615494298,-1.2496570476348001,False,False,False
76,77,5,1,4.28776,79.2424571323267,52584.177030740095,40009.6947917794,70.60733444972209,72.2340366580798,45256.688043532595,33419.1929057358,5570.51001350857,5912.83225293437,-1.18946009309015,-1.2496570476348001,False,False,False
77,78,6,1,4.30112,68.8035464355352,53466.9725803815,40009.6947917794,73.0914988360905,72.2340366580798,46560.9816523491,33419.1929057358,5585.21705600365,5912.83225293437,-1.08077365122436,-1.2496570476348001,False,False,False
78,79,7,1,4.314080000000001,42.4819846933689,54349.7681300229,40009.6947917794,75.5756632224588,72.2340366580798,47865.275261165596,33419.1929057358,5599.924098498729,5912.83225293437,-0.97208720935858,-1.2496570476348001,True,True,False
79,80,8,1,4.32681,78.3908129173544,53504.6420771787,40009.6947917794,74.32462598162469,72.2340366580798,47941.069359739406,33419.1929057358,5677.997927863829,5912.83225293437,-1.00648355475902,-1.2496570476348001,False,False,False
80,81,9,1,4.34021,58.66171165836471,52659.5160243345,40009.6947917794,73.0735887407906,72.2340366580798,48016.8634583132,33419.1929057358,5756.07175722894,5912.83225293437,-1.04087990015946,-1.2496570476348001,False,False,False
81,82,10,1,4.35332,46.188655973364,50437.4563703596,40009.6947917794,68.49891790772399,72.2340366580798,46194.710214769,33419.1929057358,5879.100640290171,5912.83225293437,-1.21153325424123,-1.2496570476348001,False,False,False
82,83,11,1,4.36621,34.0746503578616,48215.3967163847,40009.6947917794,63.9242470746575,72.2340366580798,44372.556971224694,33419.1929057358,6002.12952335141,5912.83225293437,-1.382186608323,-1.2496570476348001,True,False,False
83,84,12,1,4.37951,47.20940454724361,46089.933117489294,40009.6947917794,61.4137684833951,72.2340366580798,41427.514275394,33419.1929057358,6095.185850207011,5912.83225293437,-1.4886279021761297,-1.2496570476348001,False,False,False
84,85,1,1,4.3924,93.14279550523692,43964.469518594,40009.6947917794,58.903289892132705,72.2340366580798,38482.4715795634,33419.1929057358,6188.2421770626,5912.83225293437,-1.5950691960292602,-1.2496570476348001,False,False,False
85,86,2,1,4.4055599999999995,96.62011064319701,41233.968176443195,40009.6947917794,59.325834298219604,72.2340366580798,35122.924750555896,33419.1929057358,6252.30233445838,5912.83225293437,-1.5885759517520401,-1.2496570476348001,False,False,False
86,87,3,1,4.4184,47.328540501313,38503.466834292405,40009.6947917794,59.7483787043066,72.2340366580798,31763.3779215485,33419.1929057358,6316.36249185416,5912.83225293437,-1.58208270747482,-1.2496570476348001,True,False,False
87,88,4,1,4.43171,44.6890333486061,37068.6651400832,40009.6947917794,61.8173916954961,72.2340366580798,29978.019589853702,33419.1929057358,6340.094493360871,5912.83225293437,-1.49963847049544,-1.2496570476348001,True,True,False
88,89,5,1,4.445,75.8371872282413,35633.8634458739,40009.6947917794,63.8864046866856,72.2340366580798,28192.661258158998,33419.1929057358,6363.826494867591,5912.83225293437,-1.4171942335160699,-1.2496570476348001,False,False,False
89,90,6,1,4.45826,73.5102829056378,35047.2424156185,40009.6947917794,67.3316690047503,72.2340366580798,27206.173493948198,33419.1929057358,6395.68262364498,5912.83225293437,-1.28282525282194,-1.2496570476348001,False,False,False
90,91,7,1,4.470940000000001,86.4073323245022,34460.6213853631,40009.6947917794,70.7769333228151,72.2340366580798,26219.6857297373,33419.1929057358,6427.538752422371,5912.83225293437,-1.1484562721278,-1.2496570476348001,False,False,False
91,92,8,1,4.48416,70.8667831043134,34886.199567062205,40009.6947917794,75.8020041369601,72.2340366580798,26420.775622308,33419.1929057358,6442.23347962564,5912.83225293437,-0.9730256582590501,-1.2496570476348001,False,False,False
92,93,9,1,4.49746,52.4751537409586,35311.777748761204,40009.6947917794,80.827074951105,72.2340366580798,26621.8655148787,33419.1929057358,6456.9282068289,5912.83225293437,-0.797595044390299,-1.2496570476348001,False,False,False
93,94,10,1,4.5106,48.2177635658347,35332.2196506868,40009.6947917794,83.31405641439771,72.2340366580798,27448.6000061427,33419.1929057358,6450.16781239147,5912.83225293437,-0.7233171865331859,-1.2496570476348001,False,False,False
94,95,11,1,4.5239199999999995,49.920199298179796,35352.6615526125,40009.6947917794,85.80103787769049,72.2340366580798,28275.3344974067,33419.1929057358,6443.407417954039,5912.83225293437,-0.6490393286760731,-1.2496570476348001,False,False,False
95,96,12,1,4.53728,45.7520036858718,34804.6138808764,40009.6947917794,84.7552057456988,72.2340366580798,28370.308192642202,33419.1929057358,6474.86252719133,5912.83225293437,-0.709547941000479,-1.2496570476348001,False,False,False
96,97,1,1,4.55039,47.1073812193097,34256.5662091403,40009.6947917794,83.7093736137071,72.2340366580798,28465.2818878777,33419.1929057358,6506.317636428629,5912.83225293437,-0.770056553324886,-1.2496570476348001,False,False,False
97,98,2,1,4.5631900000000005,275.03599570029996,34668.7995536327,40009.6947917794,82.3883296607213,72.2340366580798,28651.369633475097,33419.1929057358,6588.05461879812,5912.83225293437,-0.8358194807006529,-1.2496570476348001,False,False,False
98,99,3,1,4.57566,162.46325660632,35081.0328981251,40009.6947917794,81.0672857077355,72.2340366580798,28837.457379072403,33419.1929057358,6669.79160116761,5912.83225293437,-0.90158240807642,-1.2496570476348001,False,False,False
99,100,4,1,4.58866,56.3360399152742,37329.5035104667,40009.6947917794,81.4030615697663,72.2340366580798,30678.6180183596,33419.1929057358,6719.4481123857995,5912.83225293437,-0.8840796219465971,-1.2496570476348001,True,True,False
100,101,5,1,4.60171,62.2677289126445,39577.9741228083,40009.6947917794,81.738837431797,72.2340366580798,32519.7786576469,33419.1929057358,6769.104623603989,5912.83225293437,-0.8665768358167729,-1.2496570476348001,True,False,False
101,102,6,1,4.6147,76.99563063223759,40596.7445788844,40009.6947917794,80.67367994489571,72.2340366580798,34165.795981821604,33419.1929057358,6765.838472847261,5912.83225293437,-0.878463377304883,-1.2496570476348001,False,False,False
102,103,7,1,4.62791,77.7593280484466,41615.5150349606,40009.6947917794,79.6085224579944,72.2340366580798,35811.8133059964,33419.1929057358,6762.572322090539,5912.83225293437,-0.8903499187929941,-1.2496570476348001,False,False,False
103,104,8,1,4.64077,32.2601721052996,38963.500439306,40009.6947917794,73.6860633268078,72.2340366580798,34239.364175536,33419.1929057358,6772.246408248149,5912.83225293437,-1.08166067231903,-1.2496570476348001,True,True,False
104,105,9,1,4.65362,27.826967427705302,36311.485843651404,40009.6947917794,67.7636041956212,72.2340366580798,32666.915045075697,33419.1929057358,6781.92049440576,5912.83225293437,-1.27297142584506,-1.2496570476348001,True,True,False
105,106,10,1,4.66681,45.3023752222911,33242.711996952996,40009.6947917794,60.8920640523429,72.2340366580798,29382.90040834,33419.1929057358,6835.00599689171,5912.83225293437,-1.5280082647893998,-1.2496570476348001,False,False,False
106,107,11,1,4.6795800000000005,47.8661064925075,30173.9381502545,40009.6947917794,54.0205239090646,72.2340366580798,26098.8857716042,33419.1929057358,6888.09149937766,5912.83225293437,-1.7830451037337398,-1.2496570476348001,False,False,False
107,108,12,1,4.69215,98.0460032781686,28672.34121898,40009.6947917794,50.257652505846,72.2340366580798,23854.2523281027,33419.1929057358,6876.18919183312,5912.83225293437,-1.9415810275235101,-1.2496570476348001,False,False,False
108,109,1,1,4.70496,47.1301506047756,27170.744287705496,40009.6947917794,46.4947811026274,72.2340366580798,21609.6188846013,33419.1929057358,6864.286884288579,5912.83225293437,-2.10011695131328,-1.2496570476348001,False,False,False
109,110,2,1,4.71759,50.3123856106514,26616.8757239751,40009.6947917794,46.4123916557321,72.2340366580798,20247.4258824409,33419.1929057358,6827.437882963721,5912.83225293437,-2.11302805821797,-1.2496570476348001,False,False,False
110,111,3,1,4.73015,45.6437463648539,26063.007160244702,40009.6947917794,46.330002208836795,72.2340366580798,18885.232880280502,33419.1929057358,6790.588881638871,5912.83225293437,-2.12593916512266,-1.2496570476348001,True,False,False
111,112,4,1,4.74324,45.78896723672071,27097.8275207266,40009.6947917794,51.004682620602104,72.2340366580798,18698.1763821901,33419.1929057358,6836.134215784929,5912.83225293437,-1.9481215118470299,-1.2496570476348001,True,True,False
112,113,5,1,4.75622,18.4562283447762,28132.6478812084,40009.6947917794,55.6793630323673,72.2340366580798,18511.1198840997,33419.1929057358,6881.679549931,5912.83225293437,-1.7703038585714,-1.2496570476348001,True,True,True
113,114,6,1,4.76898,45.71047315881129,31804.1494528541,40009.6947917794,65.5504360259885,72.2340366580798,20976.2388735326,33419.1929057358,6960.18164753564,5912.83225293437,-1.4006339660703102,-1.2496570476348001,True,False,False
114,115,7,1,4.78179,77.1791836944339,35475.651024499704,40009.6947917794,75.4215090196098,72.2340366580798,23441.3578629654,33419.1929057358,7038.683745140291,5912.83225293437,-1.03096407356922,-1.2496570476348001,False,False,False
115,116,8,1,4.7945199999999994,67.7785172238513,41373.4566295804,40009.6947917794,88.824358223522,72.2340366580798,28753.2211683796,33419.1929057358,7061.105651353,5912.83225293437,-0.547672603906631,-1.2496570476348001,False,False,False
116,117,9,1,4.80742,52.0941807935532,47271.262234661204,40009.6947917794,102.22720742743401,72.2340366580798,34065.0844737938,33419.1929057358,7083.527557565709,5912.83225293437,-0.0643811342440462,-1.2496570476348001,False,False,False
117,118,10,1,4.82064,44.3825048602926,51195.527248524806,40009.6947917794,111.817033159376,72.2340366580798,39264.9857268743,33419.1929057358,7119.026106420171,5912.83225293437,0.27026047631801603,-1.2496570476348001,False,False,False
118,119,11,1,4.833419999999999,147.529457455076,55119.792262388495,40009.6947917794,121.406858891318,72.2340366580798,44464.8869799549,33419.1929057358,7154.52465527463,5912.83225293437,0.6049020868800781,-1.2496570476348001,False,False,False
119,120,12,1,4.84649,192.53597572437,56324.4121568993,40009.6947917794,124.14211997767599,72.2340366580798,47080.255945249904,33419.1929057358,7226.907562712359,5912.83225293437,0.684634120416839,-1.2496570476348001,False,False,False
120,121,1,1,4.85989,122.193087919536,57529.0320514102,40009.6947917794,126.877381064034,72.2340366580798,49695.6249105449,33419.1929057358,7299.29047015009,7678.81265019,0.7643661539536,-1.2496570476348001,False,False,False
121,122,2,1,4.87289,248.74985695013802,56372.3673802396,40009.6947917794,124.00024004036501,72.2340366580798,49662.6700274292,33419.1929057358,7357.53813802218,7678.81265018998,0.636502104748036,-1.2496570476348001,False,False,False
122,123,3,1,4.88614,260.496036569326,55215.702709069,40009.6947917794,121.12309901669501,72.2340366580798,49629.7151443134,33419.1929057358,7415.785805894259,7678.81265018998,0.508638055542473,-1.2496570476348001,False,False,False
123,124,4,1,4.900119999999999,148.423191137859,52173.233861906796,40009.6947917794,114.327758326129,72.2340366580798,47367.3603256414,33419.1929057358,7427.13397254381,7678.81265018998,0.249154129242163,-1.2496570476348001,False,False,False
124,125,5,1,4.9132,67.2983403801614,49130.7650147447,40009.6947917794,107.532417635562,72.2340366580798,45105.0055069695,33419.1929057358,7438.482139193349,7678.81265018998,-0.0103297970581472,-1.2496570476348001,True,False,False
125,126,6,1,4.92724,71.4710344538351,45553.729198282,40009.6947917794,98.8087792279829,72.2340366580798,41846.7316206812,33419.1929057358,7447.7567397524,7678.81265018998,-0.31514508816972,-1.2496570476348001,False,False,False
126,127,7,1,4.94054,69.66186621739321,41976.6933818193,40009.6947917794,90.08514082040341,72.2340366580798,38588.457734393,33419.1929057358,7457.031340311451,7678.81265018998,-0.619960379281293,-1.2496570476348001,False,False,False
127,128,8,1,4.95366,31.6657874074678,39099.9322135154,40009.6947917794,80.91912324359191,72.2340366580798,35702.3499360322,33419.1929057358,7457.05955089509,7678.81265018998,-0.927758819420848,-1.2496570476348001,True,True,False
128,129,9,1,4.96725,11.0531995700131,36223.1710452114,40009.6947917794,71.7531056667805,72.2340366580798,32816.242137671295,33419.1929057358,7457.0877614787405,7678.81265018998,-1.2355572595603999,-1.2496570476348001,True,True,True
129,130,10,1,4.98064,-7.94491607796368,34993.2632022997,40009.6947917794,64.8323020977538,72.2340366580798,30937.7970059982,33419.1929057358,7409.914590625759,7678.81265018998,-1.47799293513576,-1.2496570476348001,True,True,True
130,131,11,1,4.99477,14.617377125576501,33763.3553593879,40009.6947917794,57.9114985287271,72.2340366580798,29059.351874325097,33419.1929057358,7362.741419772769,7678.81265018998,-1.72042861071113,-1.2496570476348001,True,True,True
131,132,12,1,5.008,43.5375395257459,33799.9215150737,40009.6947917794,54.25156199863971,72.2340366580798,28540.4269238052,33419.1929057358,7328.99170065364,7678.81265018998,-1.87776865994405,-1.2496570476348001,False,False,False
132,133,1,1,5.02169,167.499427488828,33836.4876707595,40009.6947917794,50.5916254685524,72.2340366580798,28021.501973285296,33419.1929057358,7295.24198153452,7678.81265018998,-2.03510870917698,-1.2496570476348001,False,False,False
133,134,2,1,5.03562,78.98322659176429,33891.4224906988,40009.6947917794,46.92039683834129,72.2340366580798,28207.5391712685,33419.1929057358,7307.76311628818,7678.81265018998,-2.2270703411691803,-1.2496570476348001,False,False,False
134,135,3,1,5.04915,46.6834543064719,33946.357310638195,40009.6947917794,43.24916820813021,72.2340366580798,28393.5763692516,33419.1929057358,7320.28425104185,7678.81265018998,-2.41903197316139,-1.2496570476348001,True,False,False
135,136,4,1,5.06249,96.9275205495412,33519.4527447003,40009.6947917794,39.002257173778204,72.2340366580798,28002.6526267162,33419.1929057358,7334.64114697682,7678.81265018998,-2.64607826551751,-1.2496570476348001,False,False,False
136,137,5,1,5.07573,74.8449865172981,33092.5481787624,40009.6947917794,34.7553461394263,72.2340366580798,27611.7288841808,33419.1929057358,7348.99804291179,7678.81265018998,-2.87312455787364,-1.2496570476348001,True,False,False
137,138,6,1,5.0887400000000005,42.2572119955859,32297.928904816203,40009.6947917794,31.071401320095898,72.2340366580798,26697.9698768656,33419.1929057358,7361.301009163821,7678.81265018998,-3.05028532798667,-1.2496570476348001,True,True,False
138,139,7,1,5.102180000000001,3.6218076387257003,31503.30963087,40009.6947917794,27.3874565007655,72.2340366580798,25784.210869550498,33419.1929057358,7373.603975415859,7678.81265018998,-3.22744609809969,-1.2496570476348001,True,True,True
139,140,8,1,5.11554,-31.6217452409691,30318.207343781,40009.6947917794,23.7466146975675,72.2340366580798,24571.835861635,33419.1929057358,7367.90319135381,7678.81265018998,-3.37072945271855,-1.2496570476348001,True,True,True
140,141,9,1,5.12898,-53.9612710279852,29133.1050566919,40009.6947917794,20.1057728943695,72.2340366580798,23359.4608537196,33419.1929057358,7362.20240729177,7678.81265018998,-3.5140128073374104,-1.2496570476348001,True,True,True
141,142,10,1,5.14246,-63.60741472875811,27962.471578253397,40009.6947917794,17.3823288041749,72.2340366580798,22000.898427894,33419.1929057358,7294.78445893471,7678.81265018998,-3.61030013605984,-1.2496570476348001,True,True,True
142,143,11,1,5.15595,-35.37493170027,26791.838099814904,40009.6947917794,14.6588847139804,72.2340366580798,20642.3360020685,33419.1929057358,7227.36651057765,7678.81265018998,-3.7065874647822703,-1.2496570476348001,True,True,True
143,144,12,1,5.1695400000000005,44.7858629477419,26927.160240557998,40009.6947917794,15.6295829512375,72.2340366580798,19809.8190631836,33419.1929057358,7102.791042576809,7678.81265018998,-3.64209723086194,-1.2496570476348001,False,False,False
144,145,1,1,5.18228,72.0584032693982,27062.4823813011,40009.6947917794,16.6002811884946,72.2340366580798,18977.3021242987,33419.1929057358,6978.21557457597,7678.81265018998,-3.57760699694162,-1.2496570476348001,False,False,False
145,146,2,1,5.19531,47.8347843378798,27709.204419628702,40009.6947917794,22.090413153083702,72.2340366580798,18913.7663992326,33419.1929057358,6883.14710726032,7678.81265018998,-3.3071118871714904,-1.2496570476348001,True,False,False
146,147,3,1,5.20892,56.9899623739161,28355.9264579562,40009.6947917794,27.580545117672802,72.2340366580798,18850.2306741666,33419.1929057358,6788.078639944661,7678.81265018998,-3.0366167774013597,-1.2496570476348001,True,False,False
147,148,4,1,5.22176,46.4541279947317,28070.0757862061,40009.6947917794,32.775130337312305,72.2340366580798,18846.0096747043,33419.1929057358,6816.361293703579,7678.81265018998,-2.7809048141827204,-1.2496570476348001,True,True,False
148,149,5,1,5.23539,34.757949586405,27784.225114456,40009.6947917794,37.9697155569519,72.2340366580798,18841.788675241998,33419.1929057358,6844.64394746249,7678.81265018998,-2.52519285096408,-1.2496570476348001,True,True,True
149,150,6,1,5.24904,69.6455760981209,27836.9815925925,40009.6947917794,42.234416112547706,72.2340366580798,18863.6706606132,33419.1929057358,6938.916516031961,7678.81265018998,-2.3516723750783797,-1.2496570476348001,False,False,False
150,151,7,1,5.26245,58.917384995778896,27889.7380707291,40009.6947917794,46.49911666814361,72.2340366580798,18885.5526459844,33419.1929057358,7033.189084601429,7678.81265018998,-2.17815189919267,-1.2496570476348001,False,False,False
