,index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
0,1,1,1.0,3.30445,51.4212777826861,19444.3059362372,37092.3495537966,6.67602970965153,66.5846508000339,20433.0458672599,33224.4063890839,5218.51302825235,5804.220684105319,-3.80748238799016,-1.5128083500993401
1,2,2,0.999833333333333,3.30445,47.7718355815952,20458.8017996357,37092.3495537967,12.250813255279901,66.58465080003451,20420.6952692591,33224.4063890841,5231.02198093481,5804.220684105319,-3.5741990973665803,-1.5128083500993401
2,3,3,0.999666666666667,3.31748,52.5612489420029,21473.2976630342,37092.3495537967,17.8255968009084,66.58465080003451,20408.3446712582,33224.4063890841,5243.53093361727,5804.220684105319,-3.34091580674299,-1.5128083500993401
3,4,4,0.9995,3.32988,50.3400339923589,22424.3017728283,37092.3495537967,22.7594452440432,66.58465080003451,20413.0184218915,33224.4063890841,5252.28419810036,5804.220684105319,-3.1353307896332203,-1.5128083500993401
4,5,5,0.999333333333333,3.34305,57.061693620620794,23375.3058826223,37092.3495537967,27.6932936871781,66.58465080003451,20417.6921725248,33224.4063890841,5261.037462583449,5804.220684105319,-2.92974577252346,-1.5128083500993401
5,6,6,0.999166666666667,3.3559900000000003,56.201303697245706,24355.9426952423,37092.3495537967,32.3661901684567,66.58465080003451,20369.9496966581,33224.4063890841,5261.248077638379,5804.220684105319,-2.7389353369232596,-1.5128083500993401
6,7,7,0.9990000000000001,3.3688599999999997,30.343267081419302,25336.5795078623,37092.3495537967,37.039086649735296,66.58465080003451,20322.2072207914,33224.4063890841,5261.45869269331,5804.220684105319,-2.54812490132307,-1.5128083500993401
7,8,8,0.998833333333333,3.38204,4.09050061719942,26329.8807693806,37092.3495537967,41.9560545192867,66.58465080003451,20354.5049038369,33224.4063890841,5262.38635422175,5804.220684105319,-2.3518344067928503,-1.5128083500993401
8,9,9,0.998666666666667,3.3953300000000004,-20.5619180071567,27323.1820308989,37092.3495537967,46.873022388837995,66.58465080003451,20386.8025868824,33224.4063890841,5263.314015750179,5804.220684105319,-2.1555439122626296,-1.5128083500993401
9,10,10,0.9985,3.40832,38.2264749308889,28528.679794146497,37092.3495537967,50.96243622475679,66.58465080003451,21582.988517506798,33224.4063890841,5272.91120100578,5804.220684105319,-2.00093014297366,-1.5128083500993401
10,11,11,0.998333333333333,3.4215,52.0140728755317,29734.1775573941,37092.3495537967,55.0518500606755,66.58465080003451,22779.1744481312,33224.4063890841,5282.508386261379,5804.220684105319,-1.84631637368469,-1.5128083500993401
11,12,12,0.998166666666667,3.43436,44.966467694224704,31271.3938056574,37092.3495537967,58.6561030361982,66.58465080003451,24403.329949461,33224.4063890841,5219.149547382151,5804.220684105319,-1.71890078473537,-1.5128083500993401
12,13,1,0.998,3.4472099999999997,52.495980399336204,32808.6100539207,37092.3495537967,62.2603560117208,66.58465080003451,26027.485450790897,33224.4063890841,5155.79070850293,5804.220684105319,-1.5914851957860499,-1.5128083500993401
13,14,2,0.997833333333333,3.45991,50.00583524479379,32876.2338827148,37092.3495537967,65.1189570534236,66.58465080003451,26438.6786078815,33224.4063890841,5072.1622983344105,5804.220684105319,-1.48134261756576,-1.5128083500993401
14,15,3,0.997666666666667,3.47264,152.55928658162702,32943.8577115089,37092.3495537967,67.9775580951264,66.58465080003451,26849.8717649721,33224.4063890841,4988.53388816588,5804.220684105319,-1.37120003934548,-1.5128083500993401
15,16,4,0.9975,3.48544,184.73458960485002,31879.935758800497,37092.3495537967,68.99221309670689,66.58465080003451,26265.1337636614,33224.4063890841,4946.18817050108,5804.220684105319,-1.32645205206195,-1.5128083500993401
16,17,5,0.997333333333333,3.4983800000000005,83.0396527770003,30816.013806092204,37092.3495537967,70.0068680982874,66.58465080003451,25680.3957623508,33224.4063890841,4903.84245283628,5804.220684105319,-1.28170406477842,-1.5128083500993401
17,18,6,0.997166666666667,3.5112300000000003,82.20757651560851,29917.517497227702,37092.3495537967,69.0488782852282,66.58465080003451,25237.718051360698,33224.4063890841,4904.93253202265,5804.220684105319,-1.3109480638478301,-1.5128083500993401
18,19,7,0.997,3.5243900000000004,57.920635731436796,29019.021188363102,37092.3495537967,68.0908884721689,66.58465080003451,24795.0403403707,33224.4063890841,4906.02261120901,5804.220684105319,-1.34019206291724,-1.5128083500993401
19,20,8,0.996833333333333,3.5376,43.1583559637023,28310.137055975298,37092.3495537967,65.05658633521729,66.58465080003451,24526.646983310897,33224.4063890841,4940.35816325774,5804.220684105319,-1.44845776322708,-1.5128083500993401
20,21,9,0.996666666666667,3.55061,16.765684201118802,27601.2529235875,37092.3495537967,62.0222841982657,66.58465080003451,24258.2536262511,33224.4063890841,4974.69371530647,5804.220684105319,-1.55672346353692,-1.5128083500993401
21,22,10,0.9965,3.5634300000000003,-2.02533531914685,26337.6279592477,37092.3495537967,57.1025472975547,66.58465080003451,23291.9373246827,33224.4063890841,5007.51431979859,5804.220684105319,-1.745475429173,-1.5128083500993401
22,23,11,0.996333333333333,3.5762099999999997,15.2165741062731,25074.002994907798,37092.3495537967,52.18281039684361,66.58465080003451,22325.6210231143,33224.4063890841,5040.334924290721,5804.220684105319,-1.9342273948090902,-1.5128083500993401
23,24,12,0.996166666666667,3.5892699999999995,17.898623006044897,25010.162081456,37092.3495537967,48.39953760822971,66.58465080003451,21811.6097352226,33224.4063890841,5066.51556161148,5804.220684105319,-2.0995962433947803,-1.5128083500993401
24,25,1,0.996,3.60261,58.27523829341371,24946.3211680042,37092.3495537967,44.61626481961579,66.58465080003451,21297.5984473309,33224.4063890841,5092.69619893225,5804.220684105319,-2.26496509198047,-1.5128083500993401
25,26,2,0.995833333333333,3.61576,51.009605608489,25463.6819125532,37092.3495537967,42.4088112982394,66.58465080003451,21484.2730611748,33224.4063890841,5115.40148215762,5804.220684105319,-2.3761868653708,-1.5128083500993401
26,27,3,0.995666666666667,3.6284,166.565290194051,25981.042657102204,37092.3495537967,40.201357776863,66.58465080003451,21670.9476750186,33224.4063890841,5138.1067653829905,5804.220684105319,-2.48740863876113,-1.5128083500993401
27,28,4,0.9955,3.6413699999999998,70.00986488732799,26378.009584903597,37092.3495537967,39.7544985549126,66.58465080003451,21657.1456379769,33224.4063890841,5146.140764648821,5804.220684105319,-2.51493852758086,-1.5128083500993401
28,29,5,0.995333333333333,3.65455,58.462995350642394,26774.976512705,37092.3495537967,39.307639332962104,66.58465080003451,21643.3436009352,33224.4063890841,5154.174763914651,5804.220684105319,-2.54246841640058,-1.5128083500993401
29,30,6,0.995166666666667,3.66771,38.5355719237982,25996.3209014747,37092.3495537967,39.7490669014616,66.58465080003451,20745.864430351397,33224.4063890841,5160.98812776117,5804.220684105319,-2.5221349966021602,-1.5128083500993401
30,31,7,0.995,3.6811599999999998,11.5064220973886,25217.665290244302,37092.3495537967,40.1904944699611,66.58465080003451,19848.3852597676,33224.4063890841,5167.80149160769,5804.220684105319,-2.50180157680373,-1.5128083500993401
31,32,8,0.994833333333333,3.6945300000000003,-4.8543013297624205,23213.859539521,37092.3495537967,39.3080059487921,66.58465080003451,18261.9227015753,33224.4063890841,5179.3259539888395,5804.220684105319,-2.5326752125109904,-1.5128083500993401
32,33,9,0.994666666666667,3.70729,-23.4452564917068,21210.0537887977,37092.3495537967,38.425517427623,66.58465080003451,16675.460143383,33224.4063890841,5190.85041636999,5804.220684105319,-2.56354884821824,-1.5128083500993401
33,34,10,0.9945,3.72016,-5.25211151762338,20077.6836514993,37092.3495537967,36.7204708008251,66.58465080003451,15432.827871135802,33224.4063890841,5277.00938826527,5804.220684105319,-2.6281979299050398,-1.5128083500993401
34,35,11,0.994333333333333,3.7333300000000005,1.48352394154987,18945.313514201,37092.3495537967,35.0154241740272,66.58465080003451,14190.1955988886,33224.4063890841,5363.16836016055,5804.220684105329,-2.69284701159183,-1.5128083500993401
35,36,12,0.994166666666667,3.74641,32.4458840802761,19988.6963518038,37092.3495537967,36.438563230677204,66.58465080003451,14298.3323581641,33224.4063890841,5459.1346951108,5804.220684105329,-2.6351340948712005,-1.5128083500993401
36,37,1,0.9940000000000001,3.7597300000000002,48.093763125487,21032.0791894066,37092.3495537967,37.861702287327105,66.58465080003451,14406.4691174396,33224.4063890841,5555.10103006104,5804.220684105329,-2.57742117815056,-1.5128083500993401
37,38,2,0.993833333333333,3.7722800000000003,156.920274984484,22490.321546423398,37092.3495537967,42.2288203811316,66.58465080003451,15247.5562898849,33224.4063890841,5609.5306880791195,5804.220684105329,-2.3897470601202797,-1.5128083500993401
38,39,3,0.993666666666667,3.7852,48.8834441499533,23948.5639034402,37092.3495537967,46.595938474936105,66.58465080003451,16088.6434623302,33224.4063890841,5663.960346097199,5804.220684105329,-2.20207294209,-1.5128083500993401
39,40,4,0.9935,3.79797,49.77050108862921,26053.407816439903,37092.3495537967,51.8195355727374,66.58465080003451,18088.092394171297,33224.4063890841,5705.076454908471,5804.220684105329,-1.967192149822,-1.5128083500993401
40,41,5,0.993333333333333,3.8111800000000002,54.968423986176006,28158.2517294396,37092.3495537967,57.043132670538796,66.58465080003451,20087.5413260123,33224.4063890841,5746.19256371974,5804.220684105329,-1.7323113575540001,-1.5128083500993401
41,42,6,0.993166666666667,3.8243199999999997,84.2701151208526,30336.966657363,37092.3495537967,60.4123356632267,66.58465080003451,22829.0066276521,33224.4063890841,5801.3970669850905,5804.220684105329,-1.57402422469319,-1.5128083500993401
42,43,7,0.993,3.8369400000000002,60.0412172148474,32515.6815852863,37092.3495537967,63.781538655914495,66.58465080003451,25570.4719292919,33224.4063890841,5856.601570250439,5804.220684105329,-1.41573709183238,-1.5128083500993401
43,44,8,0.992833333333333,3.8499800000000004,45.2485897088342,32887.8476336228,37092.3495537967,63.1384625375338,66.58465080003451,26797.9128948662,33224.4063890841,5872.18758001301,5804.220684105329,-1.4261483545478701,-1.5128083500993401
44,45,9,0.992666666666667,3.8629599999999997,29.1359689686692,33260.0136819592,37092.3495537967,62.495386419153206,66.58465080003451,28025.353860440602,33224.4063890841,5887.773589775589,5804.220684105329,-1.4365596172633501,-1.5128083500993401
45,46,10,0.9925,3.87598,49.199530367846,32846.7667841112,37092.3495537967,60.146861967262495,66.58465080003451,27878.7442122889,33224.4063890841,5852.28871952619,5804.220684105329,-1.52855287054281,-1.5128083500993401
46,47,11,0.992333333333333,3.88918,48.5852085102342,32433.5198862632,37092.3495537967,57.7983375153719,66.58465080003451,27732.134564137203,33224.4063890841,5816.803849276801,5804.220684105329,-1.6205461238222598,-1.5128083500993401
47,48,12,0.992166666666667,3.90219,92.26888784845991,31605.663032877597,37092.3495537967,54.5434710226272,66.58465080003451,27117.460899751,33224.4063890841,5817.47843625501,5804.220684105329,-1.7666049337515102,-1.5128083500993401
48,49,1,0.992,3.9153599999999997,48.1486764327375,30777.806179492003,37092.3495537967,51.2886045298825,66.58465080003451,26502.787235364904,33224.4063890841,5818.153023233211,5804.220684105329,-1.9126637436807599,-1.5128083500993401
49,50,2,0.991833333333333,3.92812,54.1817558906389,29682.1964730671,37092.3495537967,47.183532279225105,66.58465080003451,25575.2592325004,33224.4063890841,5855.68266242375,5804.220684105329,-2.11195068686055,-1.5128083500993401
50,51,3,0.991666666666667,3.94121,47.961624322082,28586.5867666421,37092.3495537967,43.0784600285676,66.58465080003451,24647.731229635898,33224.4063890841,5893.21230161428,5804.220684105329,-2.31123763004035,-1.5128083500993401
51,52,4,0.9915,3.9540599999999997,86.09060432365558,27223.107880335298,37092.3495537967,39.2623294811088,66.58465080003451,23071.968033762,33224.4063890841,5886.375742248641,5804.220684105329,-2.4988575651924902,-1.5128083500993401
52,53,5,0.991333333333333,3.96655,63.964642044128894,25859.628994028397,37092.3495537967,35.4461989336501,66.58465080003451,21496.2048378881,33224.4063890841,5879.539182883001,5804.220684105329,-2.6864775003446297,-1.5128083500993401
53,54,6,0.991166666666667,3.97991,49.460615658224,26029.9401746383,37092.3495537967,35.241727293299,66.58465080003451,20631.3409216322,33224.4063890841,5896.913058915739,5804.220684105329,-2.7162919311922096,-1.5128083500993401
54,55,7,0.991,3.9927900000000003,22.124714834527303,26200.251355248198,37092.3495537967,35.0372556529479,66.58465080003451,19766.4770053764,33224.4063890841,5914.28693494848,5804.220684105329,-2.74610636203978,-1.5128083500993401
55,56,8,0.990833333333333,4.00577,-4.79455362945485,27940.7816031039,37092.3495537967,38.881375852039106,66.58465080003451,20793.8664711631,33224.4063890841,5944.03121462525,5804.220684105329,-2.61724858272512,-1.5128083500993401
56,57,9,0.990666666666667,4.01851,-32.148617852469,29681.3118509596,37092.3495537967,42.72549605113021,66.58465080003451,21821.2559369499,33224.4063890841,5973.77549430203,5804.220684105329,-2.4883908034104603,-1.5128083500993401
57,58,10,0.9905,4.03172,-51.92141425434179,31298.5638886098,37092.3495537967,45.673149071941396,66.58465080003451,23837.3687833523,33224.4063890841,5963.96146406095,5804.220684105329,-2.3900533993227997,-1.5128083500993401
58,59,11,0.990333333333333,4.0441400000000005,17.794468231154198,32915.81592626,37092.3495537967,48.6208020927526,66.58465080003451,25853.4816297547,33224.4063890841,5954.1474338198705,5804.220684105329,-2.29171599523513,-1.5128083500993401
59,60,12,0.990166666666667,4.056780000000001,47.753545149656,34589.978311767,37092.3495537967,51.2598200246089,66.58465080003451,27454.3037718688,33224.4063890841,5898.828299783951,5804.220684105329,-2.1890194097071203,-1.5128083500993401
60,61,1,0.99,4.06977,47.8529210874141,36264.140697274,37092.3495537967,53.8988379564651,66.58465080003451,29055.1259139829,33224.4063890841,5843.50916574802,5804.220684105329,-2.0863228241791,-1.5128083500993401
61,62,2,0.989833333333333,4.0822400000000005,234.123783956408,37363.305869832795,37092.3495537967,58.1137752254433,66.58465080003451,29853.417537113397,33224.4063890841,5809.858683453871,5804.220684105329,-1.89536081919992,-1.5128083500993401
62,63,3,0.989666666666667,4.095619999999999,145.643493934546,38462.4710423915,37092.3495537967,62.3287124944215,66.58465080003451,30651.709160243998,33224.4063890841,5776.20820115972,5804.220684105329,-1.70439881422075,-1.5128083500993401
63,64,4,0.9895,4.10848,50.21282547249189,38501.2086367155,37092.3495537967,66.1766648817398,66.58465080003451,30977.0840571259,33224.4063890841,5773.9100222251,5804.220684105329,-1.50958364245209,-1.5128083500993401
64,65,5,0.989333333333333,4.1216800000000005,82.2966406120898,38539.9462310395,37092.3495537967,70.0246172690581,66.58465080003451,31302.4589540079,33224.4063890841,5771.61184329047,5804.220684105329,-1.31476847068343,-1.5128083500993401
65,66,6,0.989166666666667,4.1349,68.59265830975549,37586.0679208623,37092.3495537967,70.0238318943818,66.58465080003451,31338.4806600066,33224.4063890841,5783.9505010865605,5804.220684105329,-1.2770656303874899,-1.5128083500993401
66,67,7,0.9890000000000001,4.14847,57.5689919182281,36632.1896106851,37092.3495537967,70.0230465197055,66.58465080003451,31374.502366005298,33224.4063890841,5796.289158882651,5804.220684105329,-1.23936279009154,-1.5128083500993401
67,68,8,0.988833333333333,4.16167,27.5423416936309,35527.5564359685,37092.3495537967,67.2606901321974,66.58465080003451,30601.833055923198,33224.4063890841,5847.41683150058,5804.220684105329,-1.32102490064205,-1.5128083500993401
