,index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
0,1,1,1.0,3.3045199999999997,48.866912828858005,32398.078476721603,36089.4225056909,45.867563388643205,65.2044755955997,28093.4579060798,29358.451743098198,4736.98900240969,5828.355186588659,-2.7112932850299,-1.5291549867345402
1,2,2,0.998833333333333,3.3045199999999997,190.75107781869,33671.0226756229,36089.4225056907,51.6146897164484,65.2044755955999,29059.9298478197,29358.451743098198,4757.11545629366,5828.35518658864,-2.39570977622788,-1.52915498673455
2,3,3,0.997666666666667,3.31746,60.523388127215995,34943.9668745241,36089.4225056907,57.3618160442537,65.2044755955999,30026.4017895596,29358.451743098198,4777.2419101776395,5828.35518658864,-2.08012626742587,-1.52915498673455
3,4,4,0.9965,3.3303300000000005,50.055553320406396,36019.947498966,36089.4225056907,62.27008343187611,65.2044755955999,31016.1272265381,29358.451743098198,4802.58467669714,5828.35518658864,-1.81044855243399,-1.52915498673455
4,5,5,0.995333333333333,3.34343,40.1999718285494,37095.9281234079,36089.4225056907,67.17835081949839,65.2044755955999,32005.8526635167,29358.451743098198,4827.92744321664,5828.35518658864,-1.54077083744212,-1.52915498673455
5,6,6,0.994166666666667,3.35629,86.91988275257098,37923.008722924904,36089.4225056907,71.03816784935191,65.2044755955999,32870.5342004372,29358.451743098198,4850.68227164526,5828.35518658864,-1.32829294817103,-1.52915498673455
6,7,7,0.993,3.3688,82.5010219818982,38750.0893224418,36089.4225056907,74.8979848792053,65.2044755955999,33735.2157373577,29358.451743098198,4873.43710007387,5828.35518658864,-1.11581505889995,-1.52915498673455
7,8,8,0.991833333333333,3.38159,81.9781640994447,39307.6180685798,36089.4225056907,78.18397328898159,65.2044755955999,34353.5947855632,29358.451743098198,4887.29577520324,5828.35518658864,-0.933223157291525,-1.52915498673455
8,9,9,0.990666666666667,3.3948699999999996,77.8355351765189,39865.1468147177,36089.4225056907,81.4699616987579,65.2044755955999,34971.9738337687,29358.451743098198,4901.1544503326095,5828.35518658864,-0.750631255683101,-1.52915498673455
9,10,10,0.9895,3.4076,52.4116886030048,39310.106462193,36089.4225056907,82.1574133519684,65.2044755955999,34864.2228776688,29358.451743098198,4929.0124070621705,5828.35518658864,-0.699989279788867,-1.52915498673455
