,index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
0,1,1,1.0,3.3119,51.9155537893713,7463.7610849331495,32647.006851431,-5.66098200215585,59.8476625293188,8948.15597406538,26332.54151791,4427.97546931421,5710.625160019301,-4.818974288909111,-1.6940162231291398
1,2,2,0.9985,3.3119,50.3847440731046,10688.5127162076,32647.0068514314,4.06409601236822,59.847662529318896,10767.3211406794,26332.541517909798,4558.749398326429,5710.625160019301,-4.3330238635535405,-1.69401622312915
2,3,3,0.997,3.32501,50.626341895349704,13913.2643474821,32647.0068514314,13.789174026892299,59.847662529318896,12586.4863072934,26332.541517909798,4689.52332733865,5710.62516001929,-3.8470734381979703,-1.69401622312915
3,4,4,0.9955,3.33776,41.040383475883104,16967.3945707075,32647.0068514314,22.7851827174223,59.847662529318896,14542.712775100601,26332.541517909798,4808.21571137607,5710.62516001929,-3.40836126695246,-1.69401622312915
4,5,5,0.9940000000000001,3.3509300000000004,34.9592085546455,20021.524793932902,32647.0068514314,31.7811914079523,59.847662529318896,16498.9392429079,26332.541517909798,4926.90809541349,5710.62516001929,-2.9696490957069503,-1.69401622312915
5,6,6,0.9925,3.3633300000000004,20.5471336430551,22819.6865670788,32647.0068514314,39.81444105360271,59.847662529318896,18432.8338905188,26332.541517909798,5020.27033325131,5710.62516001929,-2.59101936414718,-1.69401622312915
6,7,7,0.991,3.37603,23.082467779303197,25617.848340224704,32647.0068514314,47.8476906992531,59.847662529318896,20366.7285381297,26332.541517909798,5113.63257108913,5710.62516001929,-2.2123896325874104,-1.69401622312915
7,8,8,0.9895,3.3888599999999998,22.226419577955102,27988.012502262598,32647.0068514314,55.086770208028405,59.847662529318896,22121.295458455897,26332.541517909798,5202.07943400261,5710.62516001929,-1.87342907795749,-1.69401622312915
8,9,9,0.988,3.40181,68.7890712676536,30358.1766643004,32647.0068514314,62.3258497168037,59.847662529318896,23875.862378782203,26332.541517909798,5290.526296916099,5710.62516001929,-1.5344685233275699,-1.69401622312915
9,10,10,0.9865,3.4146900000000002,48.327586973772796,31111.7153791028,32647.0068514314,65.54675894981611,59.847662529318896,25235.6785709194,26332.541517909798,5401.7816374561,5710.62516001929,-1.3887695063101102,-1.69401622312915
10,11,11,0.985,3.4277599999999997,51.9182341687562,31865.2540939052,32647.0068514314,68.7676681828285,59.847662529318896,26595.4947630567,26332.541517909798,5513.036977996109,5710.62516001929,-1.2430704892926399,-1.69401622312915
