,index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
0,1,1,1.0,3.3155699999999997,135.425577018433,57374.404837935304,39307.7238291542,87.384481042074,73.80836894876579,50514.35553295191,32839.8950748146,4117.21602991585,5932.38336902594,-1.01576927414193,-1.1574279022356202
1,2,2,0.999166666666667,3.3155699999999997,103.29669165180701,58167.6097991246,39307.7238291544,88.3899297944726,73.80836894876559,51552.9143292829,32839.8950748143,4252.93569786179,5932.383369025921,-0.899126602845392,-1.1574279022356297
2,3,3,0.998333333333333,3.32905,192.180453599675,58960.81476031389,39307.7238291544,89.3953785468713,73.80836894876559,52591.473125614,32839.8950748143,4388.655365807729,5932.383369025921,-0.78248393154885,-1.1574279022356297
3,4,4,0.9975,3.3425599999999998,84.3918117033188,59137.313699628605,39307.7238291544,90.0583758132165,73.80836894876559,53006.36905674599,32839.8950748143,4516.95223928333,5932.383369025921,-0.694142416949763,-1.1574279022356297
4,5,5,0.996666666666667,3.3555099999999998,75.64435342885109,59313.8126389432,39307.7238291544,90.72137307956172,73.80836894876559,53421.264987878,32839.8950748143,4645.24911275892,5932.383369025921,-0.6058009023506761,-1.1574279022356297
5,6,6,0.995833333333333,3.3690300000000004,51.24250013510299,58871.0194112634,39307.7238291544,91.0784597259593,73.80836894876559,53191.5174269479,32839.8950748143,4752.535325546421,5932.383369025921,-0.545210582899809,-1.1574279022356297
6,7,7,0.995,3.3824199999999998,75.89622528182409,58428.2261835836,39307.7238291544,91.43554637235691,73.80836894876559,52961.7698660177,32839.8950748143,4859.82153833392,5932.383369025921,-0.484620263448942,-1.1574279022356297
7,8,8,0.994166666666667,3.3949800000000003,136.382813396131,58228.790342955996,39307.7238291544,91.95163839445992,73.80836894876559,52798.9553754669,32839.8950748143,4955.9596335904,5932.383369025921,-0.42504615434044396,-1.1574279022356297
8,9,9,0.993333333333333,3.40812,85.23614211307779,58029.3545023285,39307.7238291544,92.467730416563,73.80836894876559,52636.1408849161,32839.8950748143,5052.09772884688,5932.383369025921,-0.36547204523194604,-1.1574279022356297
9,10,10,0.9925,3.4214,50.5786700365242,57673.2911603235,39307.7238291544,93.220861928591,73.80836894876559,52239.422254357,32839.8950748143,5147.47309661916,5932.383369025921,-0.33081209547322105,-1.1574279022356297
10,11,11,0.991666666666667,3.43442,52.0971739657053,57317.2278183185,39307.7238291544,93.973993440619,73.80836894876559,51842.7036237979,32839.8950748143,5242.84846439144,5932.383369025921,-0.29615214571449605,-1.1574279022356297
11,12,12,0.990833333333333,3.44769,51.56984604890471,53195.4836551193,39307.7238291544,92.85442490417441,73.80836894876559,48260.593564018796,32839.8950748143,5237.521260680829,5932.383369025921,-0.376347549667591,-1.1574279022356297
12,13,1,0.99,3.46083,49.114116134818794,49073.73949192,39307.7238291544,91.7348563677297,73.80836894876559,44678.483504239804,32839.8950748143,5232.19405697022,5932.383369025921,-0.456542953620687,-1.1574279022356297
13,14,2,0.989166666666667,3.4740300000000004,231.48542984178,43816.633255387904,39307.7238291544,89.4982488717981,73.80836894876559,39470.3007589315,32839.8950748143,5186.0182057338,5932.383369025921,-0.5623476115391329,-1.1574279022356297
14,15,3,0.988333333333333,3.48639,138.902666437906,38559.5270188558,39307.7238291544,87.26164137586642,73.80836894876559,34262.1180136232,32839.8950748143,5139.842354497379,5932.383369025921,-0.668152269457579,-1.1574279022356297
15,16,4,0.9875,3.49934,140.71924097916,37883.368843521,39307.7238291544,87.3314019768332,73.80836894876559,33030.3361796321,32839.8950748143,5147.03292537701,5932.383369025921,-0.6449939317572478,-1.1574279022356297
16,17,5,0.986666666666667,3.51206,87.39973190587229,37207.2106681863,39307.7238291544,87.40116257780001,73.80836894876559,31798.554345641,32839.8950748143,5154.22349625663,5932.383369025921,-0.621835594056917,-1.1574279022356297
17,18,6,0.985833333333333,3.52547,61.673558099534205,36940.4245539713,39307.7238291544,86.22625180455441,73.80836894876559,32129.2683845231,32839.8950748143,5193.39519841206,5932.383369025921,-0.619779214860037,-1.1574279022356297
18,19,7,0.985,3.53839,40.4381140095386,36673.6384397563,39307.7238291544,85.0513410313088,73.80836894876559,32459.9824234052,32839.8950748143,5232.56690056748,5932.383369025921,-0.617722835663155,-1.1574279022356297
19,20,8,0.984166666666667,3.55175,36.921874879829296,34311.1577292086,39307.7238291544,78.99843486407829,73.80836894876559,31151.4514862235,32839.8950748143,5279.8799890466,5932.383369025921,-0.8147654013876959,-1.1574279022356297
20,21,9,0.983333333333333,3.56439,76.7962368819196,31948.677018661,39307.7238291544,72.9455286968479,73.80836894876559,29842.9205490417,32839.8950748143,5327.193077525711,5932.383369025921,-1.01180796711224,-1.1574279022356297
21,22,10,0.9825,3.5772800000000005,74.2590699759483,30003.3680829535,39307.7238291544,65.5065251458239,73.80836894876559,27751.027468175296,32839.8950748143,5443.802705714071,5932.383369025921,-1.3062066355458999,-1.1574279022356297
22,23,11,0.981666666666667,3.59021,49.8344024294032,28058.059147246,39307.7238291544,58.0675215947999,73.80836894876559,25659.134387308797,32839.8950748143,5560.412333902421,5932.383369025921,-1.60060530397957,-1.1574279022356297
23,24,12,0.980833333333333,3.6028800000000003,52.2116209224841,27335.3475676951,39307.7238291544,52.82524901197971,73.80836894876559,24290.3166916318,32839.8950748143,5673.488017795171,5932.383369025921,-1.84155653257655,-1.1574279022356297
24,25,1,0.98,3.61595,50.1635505774499,26612.6359881442,39307.7238291544,47.5829764291594,73.80836894876559,22921.4989959548,32839.8950748143,5786.56370168792,5932.383369025921,-2.08250776117353,-1.1574279022356297
25,26,2,0.979166666666667,3.62855,77.1198918529323,25714.767089097997,39307.7238291544,44.4106505125971,73.80836894876559,21533.552852625402,32839.8950748143,5814.18917933443,5932.383369025921,-2.2342791479292203,-1.1574279022356297
26,27,3,0.9783333333333329,3.6413300000000004,49.9715417915131,24816.8981900519,39307.7238291544,41.2383245960347,73.80836894876559,20145.606709296,32839.8950748143,5841.81465698095,5932.383369025921,-2.3860505346849,-1.1574279022356297
27,28,4,0.9775,3.6540199999999996,47.5847020117992,25250.186952058797,39307.7238291544,41.166581004218,73.80836894876559,19780.2597413445,32839.8950748143,5848.44937725635,5932.383369025921,-2.37965163641265,-1.1574279022356297
28,29,5,0.976666666666667,3.66689,18.4323549475804,25683.4757140658,39307.7238291544,41.0948374124014,73.80836894876559,19414.9127733931,32839.8950748143,5855.084097531761,5932.383369025921,-2.3732527381404,-1.1574279022356297
29,30,6,0.975833333333333,3.67971,9.373075223994741,29454.484609235296,39307.7238291544,46.48134537618589,73.80836894876559,21805.1004724648,32839.8950748143,5888.25815116634,5932.383369025921,-2.1467987834262,-1.1574279022356297
30,31,7,0.975,3.6926,43.8121632555204,33225.4935044048,39307.7238291544,51.8678533399705,73.80836894876559,24195.2881715365,32839.8950748143,5921.43220480093,5932.383369025921,-1.920344828712,-1.1574279022356297
31,32,8,0.9741666666666671,3.70624,24.86913735814,37177.7145444069,39307.7238291544,60.2177915660081,73.80836894876559,27900.3642824679,32839.8950748143,5893.691967129561,5932.383369025921,-1.60607926531416,-1.1574279022356297
32,33,9,0.9733333333333329,3.71898,25.114139128147002,41129.935584409,39307.7238291544,68.56772979204571,73.80836894876559,31605.4403933992,32839.8950748143,5865.95172945819,5932.383369025921,-1.29181370191632,-1.1574279022356297
33,34,10,0.9725,3.7321699999999995,50.272296165925,43369.488576872005,39307.7238291544,74.29456906467541,73.80836894876559,34681.082298438196,32839.8950748143,5761.91316277077,5932.383369025921,-1.0950097717422902,-1.1574279022356297
34,35,11,0.971666666666667,3.7451199999999996,75.607607360656,45609.041569334906,39307.7238291544,80.0214083373052,73.80836894876559,37756.7242034771,32839.8950748143,5657.874596083349,5932.383369025921,-0.898205841568256,-1.1574279022356297
35,36,12,0.970833333333333,3.7581300000000004,49.1052295008158,46554.360094706506,39307.7238291544,82.77154565391,73.80836894876559,39433.2907173054,32839.8950748143,5555.391299012161,5932.383369025921,-0.817395391331365,-1.1574279022356297
