,index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
0,1,1,1.0,3.30723,49.47274134540871,7724.32873523476,33019.7953723669,6.99539333994234,60.7811197847407,8731.83686310473,26572.993996318102,4772.50186429779,6071.12787917399,-3.9189648299982593,-1.6474856422690298
1,2,2,0.9995,3.30723,52.5941700546321,9723.64080595025,33019.7953723669,13.313846613432698,60.7811197847403,9698.791944861321,26572.993996317902,4812.8273392519395,6071.1278791739205,-3.6280519974697594,-1.6474856422690503
2,3,3,0.9990000000000001,3.3205199999999997,47.81496699734329,11722.9528766657,33019.7953723669,19.632299886923,60.7811197847403,10665.7470266179,26572.993996317902,4853.15281420609,6071.1278791739205,-3.33713916494125,-1.6474856422690503
3,4,4,0.9985,3.33362,47.8805331867828,13412.5349697243,33019.7953723669,25.0683410764956,60.7811197847403,11509.126542035601,26572.993996317902,4903.762563448549,6071.1278791739205,-3.08679348168961,-1.6474856422690503
4,5,5,0.998,3.34677,30.3012355945319,15102.1170627828,33019.7953723669,30.5043822660683,60.7811197847403,12352.5060574533,26572.993996317902,4954.37231269101,6071.1278791739205,-2.83644779843798,-1.6474856422690503
5,6,6,0.9975,3.3593300000000004,31.3748741514434,16642.4518009229,33019.7953723669,35.0668301679223,60.7811197847403,13102.9679957226,26572.993996317902,5005.41810658781,6071.1278791739205,-2.62875992082844,-1.6474856422690503
6,7,7,0.997,3.37246,26.2089477669378,18182.7865390629,33019.7953723669,39.6292780697763,60.7811197847403,13853.4299339919,26572.993996317902,5056.46390048461,6071.1278791739205,-2.4210720432189,-1.6474856422690503
7,8,8,0.9965,3.38544,15.3599161066902,19805.9382260971,33019.7953723669,43.786383174766904,60.7811197847403,14757.907640889,26572.993996317902,5099.051132990639,6071.1278791739205,-2.23384536216252,-1.6474856422690503
8,9,9,0.996,3.3981800000000004,89.30677971877041,21429.089913131298,33019.7953723669,47.943488279757396,60.7811197847403,15662.385347786101,26572.993996317902,5141.638365496679,6071.1278791739205,-2.0466186811061298,-1.6474856422690503
9,10,10,0.9955,3.41112,53.063912711683905,22712.299167343997,33019.7953723669,50.756403705760604,60.7811197847403,16861.386161473798,26572.993996317902,5183.244339316439,6071.1278791739205,-1.92378702203953,-1.6474856422690503
10,11,11,0.995,3.42432,52.60104259878079,23995.5084215567,33019.7953723669,53.569319131763706,60.7811197847403,18060.3869751616,26572.993996317902,5224.8503131362,6071.1278791739205,-1.80095536297292,-1.6474856422690503
11,12,12,0.9945,3.4374800000000003,46.893490416687,24858.402763834198,33019.7953723669,55.6089363972299,60.7811197847403,18759.177046535202,26572.993996317902,5266.7773427887705,6071.1278791739205,-1.7351161857058701,-1.6474856422690503
12,13,1,0.9940000000000001,3.4503,48.383613184395706,25721.2971061118,33019.7953723669,57.6485536626961,60.7811197847403,19457.9671179088,26572.993996317902,5308.70437244134,6071.1278791739205,-1.6692770084388102,-1.6474856422690503
13,14,2,0.9935,3.46296,50.90004131959121,26206.320270909502,33019.7953723669,59.246025022247295,60.7811197847403,20024.5619745222,26572.993996317902,5391.4668001644,6071.1278791739205,-1.61617174778512,-1.6474856422690503
14,15,3,0.993,3.47551,50.0578821944242,26691.3434357073,33019.7953723669,60.843496381798495,60.7811197847403,20591.1568311355,26572.993996317902,5474.22922788746,6071.1278791739205,-1.5630664871314197,-1.6474856422690503
15,16,4,0.9925,3.4880199999999997,107.447334163032,28276.334942819198,33019.7953723669,62.91605929198111,60.7811197847403,21860.9888083771,26572.993996317902,5524.32827257968,6071.1278791739205,-1.47225949882644,-1.6474856422690503
16,17,5,0.992,3.50158,83.0054584700785,29861.326449931097,33019.7953723669,64.98862220216371,60.7811197847403,23130.8207856187,26572.993996317902,5574.42731727191,6071.1278791739205,-1.38145251052146,-1.6474856422690503
17,18,6,0.9915,3.5144,85.36946508212979,32625.8142478572,33019.7953723669,69.58370471586579,60.7811197847403,25357.0908644065,26572.993996317902,5571.583559013149,6071.1278791739205,-1.18278444522068,-1.6474856422690503
