,index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
0,1,1,1.0,3.3033099999999997,198.383032180942,74186.6094365193,35679.4637764359,151.19551170241502,59.70871425815471,63241.37743719941,29486.0703346775,4464.63592254918,5816.797076562851,0.8419745358463341,-1.84750682142777
1,2,2,0.999166666666667,3.3033099999999997,254.52690589711202,70078.54728418,35679.4637764358,146.492937384459,59.708714258154494,59995.1928047372,29486.0703346773,4545.7124943804,5816.797076562851,0.800719084167619,-1.84750682142778
2,3,3,0.998333333333333,3.31606,271.701581322806,65970.4851318408,35679.4637764358,141.790363066504,59.708714258154494,56749.0081722751,29486.0703346773,4626.789066211621,5816.797076562851,0.759463632488904,-1.84750682142778
3,4,4,0.9975,3.32859,145.57651980098998,62520.4870150293,35679.4637764358,137.87777524913,59.708714258154494,54161.4499857717,29486.0703346773,4701.998229150379,5816.797076562851,0.7252527421805469,-1.84750682142778
4,5,5,0.996666666666667,3.3423300000000005,87.38003515008091,59070.4888982178,35679.4637764358,133.965187431755,59.708714258154494,51573.8917992684,29486.0703346773,4777.20739208914,5816.797076562851,0.6910418518721889,-1.84750682142778
5,6,6,0.995833333333333,3.35515,71.4675510262778,55744.86571375401,35679.4637764358,130.144234457804,59.708714258154494,49353.534378879405,29486.0703346773,4837.1472974036205,5816.797076562851,0.639475485217515,-1.84750682142778
6,7,7,0.995,3.36798,63.4196631752907,52419.242529290095,35679.4637764358,126.323281483853,59.708714258154494,47133.1769584904,29486.0703346773,4897.0872027181,5816.797076562851,0.587909118562841,-1.84750682142778
7,8,8,0.994166666666667,3.38116,48.261120049380395,48818.829905543396,35679.4637764358,121.70040322518,59.708714258154494,44681.3745378392,29486.0703346773,4948.50879142723,5816.797076562851,0.5011413562360411,-1.84750682142778
8,9,9,0.993333333333333,3.3943199999999996,24.0286418827986,45218.4172817966,35679.4637764358,117.07752496650801,59.708714258154494,42229.5721171881,29486.0703346773,4999.93038013635,5816.797076562851,0.41437359390924,-1.84750682142778
9,10,10,0.9925,3.40795,17.0759714818698,43695.2608986215,35679.4637764358,112.356105746201,59.708714258154494,40795.2567143232,29486.0703346773,5039.40578266002,5816.797076562851,0.26973728259007995,-1.84750682142778
10,11,11,0.991666666666667,3.42034,198.62370500124297,42172.104515446495,35679.4637764358,107.634686525894,59.708714258154494,39360.941311458395,29486.0703346773,5078.88118518369,5816.797076562851,0.12510097127091901,-1.84750682142778
11,12,12,0.990833333333333,3.43341,232.951542748834,42409.6871534992,35679.4637764358,103.148349374702,59.708714258154494,39474.687147605,29486.0703346773,5040.67442402706,5816.797076562851,-0.0970976580216512,-1.84750682142778
12,13,1,0.99,3.44631,162.334855436168,42647.2697915519,35679.4637764358,98.6620122235097,59.708714258154494,39588.4329837516,29486.0703346773,5002.46766287044,5816.797076562851,-0.319296287314222,-1.84750682142778
13,14,2,0.989166666666667,3.45882,165.105099095495,41948.2067778666,35679.4637764358,94.4775523100254,59.708714258154494,38907.0992868575,29486.0703346773,4965.38319593194,5816.797076562851,-0.5025476197345601,-1.84750682142778
14,15,3,0.988333333333333,3.4718699999999996,126.66291326658701,41249.143764181295,35679.4637764358,90.2930923965411,59.708714258154494,38225.7655899633,29486.0703346773,4928.29872899344,5816.797076562851,-0.685798952154898,-1.84750682142778
15,16,4,0.9875,3.4851900000000002,51.8350063940077,38204.7491839817,35679.4637764358,84.66083131063621,59.708714258154494,35612.3626845538,29486.0703346773,4934.4242180318,5816.797076562851,-0.857648219145215,-1.84750682142778
16,17,5,0.986666666666667,3.49825,33.999607200380694,35160.3546037821,35679.4637764358,79.02857022473141,59.708714258154494,32998.9597791443,29486.0703346773,4940.54970707016,5816.797076562851,-1.02949748613553,-1.84750682142778
17,18,6,0.985833333333333,3.5114699999999996,10.3048408522504,32481.8619815456,35679.4637764358,73.884000195823,59.708714258154494,29854.5018202137,29486.0703346773,4969.8166371901,5816.797076562851,-1.15827226815981,-1.84750682142778
18,19,7,0.985,3.5244,20.5615475179301,29803.3693593092,35679.4637764358,68.7394301669147,59.708714258154494,26710.043861283102,29486.0703346773,4999.08356731004,5816.797076562851,-1.28704705018409,-1.84750682142778
19,20,8,0.984166666666667,3.53724,45.9391219321566,29752.3364125799,35679.4637764358,68.1898503288712,59.708714258154494,25558.4969634311,29486.0703346773,5050.73659151238,5816.797076562851,-1.2811767243550098,-1.84750682142778
20,21,9,0.983333333333333,3.5499300000000003,40.8803271265307,29701.3034658506,35679.4637764358,67.6402704908278,59.708714258154494,24406.9500655791,29486.0703346773,5102.389615714729,5816.797076562851,-1.2753063985259299,-1.84750682142778
21,22,10,0.9825,3.56279,49.5864306486681,29601.6023816398,35679.4637764358,68.4305505104298,59.708714258154494,24151.2614791284,29486.0703346773,5224.62140664454,5816.797076562851,-1.2598326454629398,-1.84750682142778
22,23,11,0.981666666666667,3.576,41.1129892811702,29501.9012974289,35679.4637764358,69.2208305300319,59.708714258154494,23895.5728926778,29486.0703346773,5346.85319757435,5816.797076562851,-1.2443588923999398,-1.84750682142778
