,index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
0,1,1,1.0,3.3038300000000005,51.27986181138429,22551.0558959933,36370.2008961386,23.397075816318303,65.8688017956847,21941.554091182,30400.204038083502,4897.73826107808,5917.22983761824,-3.27131336314842,-1.4655209444967
1,2,2,0.999333333333333,3.3038300000000005,121.227864560282,23736.8189826817,36370.200896138704,27.8486544189957,65.8688017956845,22275.3894806834,30400.204038083797,4916.38470837058,5917.22983761822,-3.0653181711423,-1.4655209444967
2,3,3,0.998666666666667,3.3162,50.7854169617328,24922.5820693701,36370.200896138704,32.300233021673,65.8688017956845,22609.224870184702,30400.204038083797,4935.0311556630795,5917.22983761822,-2.8593229791361803,-1.4655209444967
3,4,4,0.998,3.32921,49.5497176233072,26336.282291927797,36370.200896138704,36.683516079607294,65.8688017956845,23237.6834801357,30400.204038083797,4965.90341685314,5917.22983761822,-2.66559869425637,-1.4655209444967
4,5,5,0.997333333333333,3.3426,70.9447152824382,27749.9825144856,36370.200896138704,41.0667991375416,65.8688017956845,23866.142090086603,30400.204038083797,4996.7756780432,5917.22983761822,-2.4718744093765603,-1.4655209444967
5,6,6,0.996666666666667,3.3554699999999995,50.762173717182705,29318.3327479509,36370.200896138704,45.4524132456341,65.8688017956845,24674.811058177598,30400.204038083797,5026.83338414234,5917.22983761822,-2.28828276684856,-1.4655209444967
6,7,7,0.996,3.36846,20.0772079707392,30886.6829814163,36370.200896138704,49.838027353726595,65.8688017956845,25483.480026268502,30400.204038083797,5056.89109024147,5917.22983761822,-2.10469112432055,-1.4655209444967
7,8,8,0.995333333333333,3.3812699999999998,17.9206015373167,32377.9658421827,36370.200896138704,54.293300503085604,65.8688017956845,26357.5769531542,30400.204038083797,5084.782675432871,5917.22983761822,-1.9217046127444,-1.4655209444967
8,9,9,0.994666666666667,3.3939999999999997,-1.0502935652854901,33869.2487029492,36370.200896138704,58.748573652444705,65.8688017956845,27231.673880039903,30400.204038083797,5112.67426062427,5917.22983761822,-1.7387181011682502,-1.4655209444967
9,10,10,0.9940000000000001,3.4069199999999995,-12.401486429999,35299.3316640235,36370.200896138704,62.0652588782338,65.8688017956845,28790.083367522002,30400.204038083797,5241.89209634694,5917.22983761822,-1.6136574425741899,-1.4655209444967
